ccode,period,Year,hc,rgdpo,KOF_econ,KOF_defacto,KOF_dejure,KOF_trade,KOF_trade_df,KOF_trade_dj,KOF_finance,KOF_finance_df,KOF_finance_dj,inflation,Trade_to_GDP,population,CTS,Lietal,Alcala,Frankel,LMF_open,LMF_open_pv,LMF_EQ,LMF_FDI_in,LMF_in_GDP,LMF_FDI_out,LMF_out_GDP,LMF_FDI_total_stocks_GDP,UNC_in_GDP,UNC_out_GDP,UNC_FDI_out,UNC_FDI_in,UNC_FDI_total_stocks_GDP,FTI_Index,FTI_Index_ipo,FTI_trade,FTI_trade_ipo,ln_FTI_Index_ipo,Tariff_WITS,Tariff_WITS_ipo,HF_trade,KAOPEN,HF_fin,CAPITAL,TOI,EXP_to_GDP,IMP_to_GDP,Tariff_RES,FIN_CUR,KA_Index,Penn_GDP_PPP,Penn_GDP_PPP_log,pop_log,GDP_pc_growth,pop_growth,inv_share,first_year,initial_GDP_pc
KIR,"(1985,1990]",1988,,,53.2130500793457,60.8552085876465,39.9527114868164,49.9950492858887,64.2262924194336,23.2945983886719,56.2602088928223,57.4841270446777,54.287085723877,,116.054718442342,69029.8,0.208749752772075,0.939696326128678,,19.132819618,475.7460327,,82.9969024666667,0,0,0,0,0,,,,,,,,,,,,,,101,,,,25.59012642,90.464590454,,,,,,11.1416571601168,,2.46884148505249,,1986,
KIR,"(1990,1995]",1993,,,54.2837562561035,62.5258979797363,40.4338523864746,52.6606689453125,69.1696472167969,22.4964038848877,55.811637878418,55.882154083252,55.6811676025391,,122.116499626884,75717.8,0.260739372041791,0.988864847658512,,38.440897655,549.6416809,,79.838500978,0,0,0,0,0,,,,,,,,,,,,,,101,,,,20.631919098,101.484579484,,,,,,11.2345952996046,,1.41738503456864,,1991,
KIR,"(1995,2000]",1998,,,52.1052192687988,59.4492179870606,39.9555473327637,50.8720634460449,66.7335586547852,22.2941539764404,53.2628646850586,52.1648796081543,54.9337783813477,,106.311220336222,81602.6,,,,,614.54957278,,96.212257386,0,0,0,0,0,,,,,,,,,,,,,,82.879187012,,,,16.115905762,90.195315552,,,,,,11.3093312071911,,1.64794411760798,,1996,
KIR,"(2000,2005]",2003,,,56.3712844848633,60.7336387634277,48.8769569396973,57.0922607421875,65.0768768310547,42.1862506866455,55.7030708312988,56.3904037475586,54.624153137207,,116.476589468909,88992.6,,,,,566.7522339,,84.831332398,2.312689826,2.3507385016,0.6934851766,0.7976116776,3.147880411,2.3507385254,0.7976116776,0.6934851774,2.3126898336,3.147880411,,,,,,,,,70.79864502,,,,15.846623038,100.629965212,,,,,,11.3959797499695,,1.79352943232196,,2001,
KIR,"(2005,2010]",2008,,,59.4959632873535,61.4608894348145,56.1252006530762,60.5541625976563,62.9248504638672,55.7427997589111,58.5516822814941,59.9969299316406,56.3742256164551,,101.926465057012,98446.2,0.100955271954539,0.85534458049489,,-0.574131489,496.96231692,,59.259991456,6.9343773784,5.3509891032,1.4652684264,1.0920422078,6.4431555748,5.3509918212,1.0920423864,1.4652686868,6.9343809716,6.443158436,,,,,,,,55.2,,27.5,,,14.630228998,87.296237184,,,,,,11.4968083646312,,2.12059332437857,,2006,
KIR,"(2010,2015]",2013,,,63.979483795166,66.5814933776856,59.4892288208008,68.4901603698731,71.0128204345703,,59.9932899475098,62.1501609802246,56.7901123046875,,106.730671184525,108533.8,0.124545090184812,0.953121951688176,,8.3759679858,439.0949951,,48.1509981175,8.2545456266,4.6221380234,1.7815341808,0.98551054,5.6295785904,4.7392941476,1.1950026632,2.1109631762,8.444856381,5.9615962984,,,,,,,,55.4,,25,,,13.20531578,91.864952088,,,,,,11.5944989809122,,1.8156317228588,,2011,
KIR,"(2015,2020]",2016,,,70.3740844726563,72.8199691772461,66.0929489135742,75.5720977783203,74.1248168945313,,65.7723617553711,71.5151290893555,57.1616020202637,,106.705712932151,114395,0.13362898402791,0.957974188768964,,6.915432103,,,,,,,,,,,6.086918769,14.77445404,12.58490658,,,,,,,,58.2,,25,,,11.70471287,101.0372391,,,,,,11.647412650679,,1.75311585963485,,2016,
KNA,"(1955,1960]",1960,,,,,,,,,,,,,,51195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8433971500089,,,,1960,
KNA,"(1960,1965]",1963,,,,,,,,,,,,,,50365.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8269612732529,,-0.789274703209415,,1961,
KNA,"(1965,1970]",1968,,175.092147827148,,,,,,,,,,,,46511.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.90090559935721e-06,-12.4543018268207,10.74710275733,,-1.84148945315314,16.0474970936775,1966,
KNA,"(1970,1975]",1973,,203.590460205078,,,,,,,,,,,,44348.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59106150467166e-06,-12.2933079275445,10.6998394784657,4.88090706328936,-0.273217873705498,16.9412106275558,1971,4.17919113925634e-06
KNA,"(1975,1980]",1978,,270.830697631836,,,,,,,,,,17.7366548,101.80526098034,43692,0.500976104955659,0.688781586125587,247578.098550694,16.46229839,,,1,0.5,0.8644455,0,0,0.738384,1.728891,,,1,,,,,,,,,,,,,9.85731862,43.79851,58.0067525,,,,6.20444817344795e-06,-11.997903844707,10.6848910492767,7.84829726061794,-0.487416391590685,17.8652998805046,1976,5.36751926425921e-06
KNA,"(1980,1985]",1983,,341.854357910156,38.748722076416,48.3029403686524,21.9813512166341,40.8196907043457,60.9754371643066,2.20648686091105,36.7993405659994,35.6304435729981,38.7033538818359,4.8059145114,99.6941809540595,42517.4,0.528303667689618,0.612890069095287,266284.960446846,1.519707359,93.161622,93.577236,1,15.76,17.56471,0,0,16.4698522,17.56471,,,15.76,,,,,,,,,,,,,10.1583731116,38.770406,60.923776,,,,8.04210381485413e-06,-11.7315914705236,10.6576368444922,2.19421137948633,-0.561857114871245,16.0481417179108,1981,7.89738127480491e-06
KNA,"(1985,1990]",1988,,420.743200683594,44.5316291809082,57.5591735839844,21.9057388305664,42.8966209411621,64.5992980957031,2.14331269264221,46.0798156738281,50.5190467834473,38.91162109375,2.0739602366,107.625184024462,41156.2,0.737910121622027,0.630431511479668,419341.593384077,7.6247643178,119.9083,117.56892,1,88.079268,52.269454,0,0,50.579778,52.266316,,,88.074,,,,,,,,,,42.45133,,,14.292310586,44.582488,63.042698,,,,1.02273692988602e-05,-11.4927236918852,10.6250981565411,6.44164105686347,-0.569280529725447,24.6980962157249,1986,9.33117784979098e-06
KNA,"(1990,1995]",1993,,483.009649658203,46.6116882324219,59.5678802490235,24.8494304656982,41.14921875,61.8533973693848,3.30846388339996,51.7454063415527,57.2823638916016,43.1552360534668,2.6752234944,101.504915985628,41896.8,0.67586695509118,0.565650563758354,528953.790925167,1.504915974,161.499,158.21536,1,210.1311,85.679344,0,0,83.236316,85.675074,,,210.1208,,,,,,,,,,42.45133,,,10.2712388716,44.940802,56.564112,,,,1.15237769279977e-05,-11.3720652155167,10.642834697193,1.42139309852183,0.982938920022569,22.8450152277946,1991,1.163167151031e-05
KNA,"(1995,2000]",1998,,657.144885253906,45.0559577941895,62.618669128418,16.001371383667,39.4719619750977,58.5249992370606,5.14717111587524,50.3102165222168,66.7123458862305,25.2077926635742,3.9900015068,94.5429771513138,44346.8,0.616726537496274,0.560439796684915,533344.916695744,-5.5314307114,197.46194,196.05324,1,356.12962,95.99582,0.18818412,0.04484138,95.321758,95.993012,,,356.1194,,,,,,,82.4817533333333,81.600144,,17.5697,,,9.4452960254,38.456192,56.086784,,,,1.47994801794803e-05,-11.1251551763393,10.6996696663697,6.80899424145224,1.12554480119066,21.4228719472885,1996,1.41318332243886e-05
KNA,"(2000,2005]",2003,,624.429968261719,49.1693740844727,65.7771087646484,20.569580078125,37.0164825439453,53.9389007568359,5.00058498382568,60.5398735046387,77.6153213500977,33.5563938140869,2.454469763,88.1987417880344,47303.8,0.524649036804294,0.520127639834715,698432.98313375,-11.8534623046,305.69434,305.88776,1.37898088,722.77102,147.0844,4.1630248,0.82168068,147.40704,147.08228,,,722.7606,,,,,,,86.6675,86.62768,,17.5697,,,13.527704336,36.155116,52.043622,,,,1.31760361855093e-05,-11.2434827489719,10.7641528001698,6.6710827212173,1.37821177939763,34.9311554431915,2001,1.22612887036414e-05
KNA,"(2005,2010]",2008,,864.433325195313,54.4817008972168,64.8657745361328,36.6663089752197,48.5640785217285,54.050798034668,8.24572539329529,59.8346351623535,75.6807556152344,36.086597442627,4.171783483,84.3649164213556,50331.2,0.379727646408945,0.526394956315356,677705.481651142,-15.947927569,376.71268,375.4605,1.547170746,1311.96286,189.08548,14.220572,2.0496054,189.74464,184.23998,,,1277.119,,,,,,,86.076496,86.076496,,17.5697,,,8.9098008094,31.599278,52.765636,,,,1.71625535697432e-05,-10.9747576633282,10.8262577960488,1.99298584409686,1.13326866166446,34.2688542604446,2006,1.56198763212666e-05
KNA,"(2010,2015]",2013,,1045.71115112305,58.6531936645508,65.8250068664551,46.2757598876953,54.8635971069336,53.0535003662109,,62.0020721435547,78.5965057373047,37.4998947143555,1.140845956,100.383527809938,53158.6,0.482633952868425,0.521909180512981,691234.583665161,-2.002041942,520.70454,492.32995,9.538221146,1898.9192,237.16976,21.276002,2.6466504,239.4161,236.14378,,,1886.8922,,,,,,,86.66894,86.66894,,17.5697,,,7.895974997,40.251036,51.28936,,,,1.97648725619353e-05,-10.8328697173683,10.8809196433155,4.64872683510706,1.075798644282,26.5106197446585,2011,1.87898464296037e-05
KNA,"(2015,2020]",2016,,,63.0299797058106,72.4389495849609,46.5611114501953,58.10791015625,57.2906341552734,,67.3874282836914,87.5872650146484,37.0995941162109,-0.690142376,113.514881803463,54821,0.75491438091709,0.565302757501699,,13.51488462,,,,,,,,,,,,2160.685,,,,,,,,,,,,,,43.90818,60.75244,,,,,,10.9118286112081,,0.977012418408663,,2016,
KOR,"(1955,1960]",1960,1.58930730819702,28417.19921875,,,,,,,,,,,14.6013448607109,25012374,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,2.621678,11.97967,,25,,1.13612563200718e-06,-13.6878866522245,17.0348812203802,,,11.7020346224308,1960,1.13612563200718e-06
KOR,"(1960,1965]",1963,1.71351301670074,34536.284375,,,,,,,,,,,18.9773161859771,27245855.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,4.7909432,14.186372,,20,,1.26457881193924e-06,-13.5829421230104,17.1196830273612,3.79557160347598,2.75378608465488,16.1221206188202,1961,1.18436475841811e-06
KOR,"(1965,1970]",1968,1.89982800483704,54366.07265625,21.6720504760742,18.9149017333984,24.4292011260986,25.5700550079346,19.6988372802734,31.4412746429443,17.7740459442139,18.1309680938721,17.4171276092529,12.5125260975,30.7815143992152,30837989.8,,,,,,,,,,,,,,,,,,4.777778,47.77778,8.333333,8.333333,3.866561,,,,17.5697,,37.5,,9.953082,20.828434,,42.5,,1.75677917914972e-06,-13.2581180810542,17.2437386990764,7.86831323623581,2.32347204051109,26.9204327464104,1966,1.52849241059397e-06
KOR,"(1970,1975]",1973,2.09463739395142,108999.2046875,25.685383605957,25.2086181640625,26.1621513366699,30.3985057830811,30.7630764007568,30.0339351654053,20.9722637176514,19.6541618347168,22.2903671264648,15.587879359,47.0216272120675,34092850,,,,,48.58212,,1,406.47248,2.613827,11.5373848,0.069032152,2.6832522,,,,,,5.844444,54.177776,7.933333,8.093333,3.9907164,,,,17.5697,,30,,19.638038,27.383588,,41.25,,3.18072734478373e-06,-12.680549946155,17.3442899362329,14.1957108308984,1.80206424279724,26.5273109078407,1971,2.34074329015035e-06
KOR,"(1975,1980]",1978,2.30572595596313,183302.446875,34.0931354522705,37.8883758544922,30.2979000091553,36.6617378234863,46.629320526123,26.6941539764404,31.5245372772217,29.1474315643311,33.9016456604004,17.379528784,56.4040919603728,36977502.8,174.373410070883,0.349976410035107,178105.071421632,-34.199478288,53.033764,,1.23441978,1014.10572,2.1233372,60.627222,0.117214324,2.2418986,1.745782,0.1947244,127.003,1138.633,1.947707,4.797778,52.164444,6.593333,7.129333,3.9527862,,,,32.498678,,27.5,,25.684312,30.719782,84.14408,48.75,,4.95234787956477e-06,-12.2176138442289,17.4255848449482,3.66573768125217,1.55002644899504,37.0099729299545,1976,4.46956524540774e-06
KOR,"(1980,1985]",1983,2.55107226371765,241713.39375,36.7519721984863,45.4122291564941,28.0917152404785,38.9755157470703,51.7618858337402,26.1891479492188,34.5284271240234,39.062574005127,29.9942813873291,7.3437050686,59.3303002463619,39834340.6,191.18641307156,0.330483005205456,224283.073036839,-37.535013052,62.796906,,1.24650828,1496.5574,1.7176232,412.65464,0.45095416,2.1686364,1.724074,0.35895044,320.5724,1495.689,2.0830674,5.433333,51.79111,6.5,6.5373334,3.9466154,,,,22.546026,,50,,28.412914,30.917386,84.542588,62.5,,6.05646814331169e-06,-12.0196888889221,17.5000649667831,6.39352620086438,1.35969505101684,33.6977469921112,1981,5.21823317868377e-06
KOR,"(1985,1990]",1988,2.7625853061676,429980.8125,32.494807434082,33.1978363037109,31.7917778015137,32.9201622009277,38.7037521362305,27.1365718841553,32.0694522857666,27.6919219970703,36.4469837188721,5.4446701312,57.6329562253881,42036986.4,248.319243346914,0.284277739160292,256945.63864365,-41.642152172,41.043752,,1.46998198,6087.5808,3.0033402,3036.4772,1.5726942,4.5755264,1.8859554,0.63405454,1288.659,3676.1844,2.5197282,7.421481,66.26222,7.464444,7.0786668,4.1899966,88.6359966666667,88.6359966666667,,32.498678,,50,,30.716496,26.916462,86.453334,62.5,,1.02076333192993e-05,-11.5035737573793,17.5539634867658,11.8312453516101,0.986653993457125,34.6622979640961,1986,8.02359157545624e-06
KOR,"(1990,1995]",1993,2.94653911590576,706402.5375,35.4477630615234,30.1228454589844,40.7726776123047,37.0129837036133,38.3037773132324,35.7221893310547,33.8825401306152,21.9419151306152,45.8231658935547,6.2177013256,49.8251706495447,44194565,269.54890121655,0.271573731823795,293031.115052025,-49.755603856,37.940574,,3.16281054,13706.784,3.3104864,8461.238,1.990256,5.3014724,2.4727756,1.6428294,7238.8532,10741.021,4.1163434,7.176389,72.744258,6.937778,7.1484444,4.2869046,92.31267,92.043368,69.2,42.45133,50,60,,24.619172,25.206,92.685,62.5,10,1.59575399946327e-05,-11.0522339495899,17.6040092234284,8.44032550019072,1.01142537488286,40.0393664836884,1991,1.36645962033554e-05
KOR,"(1995,2000]",1998,3.12026376724243,940497.625,44.4247528076172,42.6154098510742,46.2340980529785,47.5874839782715,50.8096199035645,44.3653450012207,41.2620250701904,34.4212017059326,48.102848815918,3.9918320072,62.3016781460829,46277910.4,378.200814253445,0.317722070006183,341116.701995497,-36.83916529,72.293442,,6.9467628,29535.56,5.8375292,19389.66,3.8674732,9.7042966,5.8374256,3.8675012,19389.48,29535.6,9.70422,7.192226,71.858908,7.59512,7.3321832,4.2747044,88.49211,88.49211,70.84,22.546026,62,67.5,,32.644802,29.656874,91.70946,62.5,40.5,2.03161598530684e-05,-10.8056494257847,17.6501136170922,3.09765774990368,0.831866741144509,34.3385970592499,1996,1.9906156783394e-05
KOR,"(2000,2005]",2003,3.27273764610291,1207220.05,52.5129524230957,45.9574867248535,59.0684150695801,55.0374313354492,53.2090507507324,56.865811920166,49.9884719848633,38.7059242248535,61.2710227966309,3.3376983668,66.2806333019865,47834862,431.551888291165,0.343485587650112,390097.59322967,-32.286670434,86.36685,,19.936136,74916.2,10.62543,27307.3,3.8666034,14.493004,10.62543,3.8666034,27307.3,74916.2,14.493004,7.3989096,73.989098,7.5869548,7.5869548,4.3037926,90.534884,90.534884,69.76,42.45133,70,62.5,,34.273226,32.007404,93.006308,81.25,62.499998,2.52259817416435e-05,-10.5903942657294,17.6832460452482,4.84496827455036,0.494369945075235,35.1075839996338,2001,2.25474810473529e-05
KOR,"(2005,2010]",2008,3.41117172241211,1464810.725,61.0396621704102,57.4360229492188,64.6432968139648,64.5231422424317,65.750252532959,63.2960334777832,57.5561767578125,49.1217964172363,65.9905563354492,3.0292715536,87.3589286223273,49007717,632.111516544438,0.454282852732931,624661.958102896,-10.4410489348,126.92026,,32.354756,117976.92,11.5305774,97445.46,9.5800892,21.111462,11.5305774,9.5800892,97445.46,117976.92,21.111464,7.589941,75.899408,6.5412586,6.5412586,4.3293642,92.37598,92.37598,68.32,49.699658,70,,,44.65632,42.702608,,,,2.98843016111527e-05,-10.4186893158861,17.7074541697453,2.33354259872002,0.560531713441392,34.5314133167267,2006,2.87342398447906e-05
KOR,"(2010,2015]",2013,3.54574191570282,1653789.25,64.8125137329102,61.2254501342774,68.3995758056641,69.1498428344727,68.704541015625,69.5951477050781,60.4751831054688,53.7463592529297,67.2040069580078,1.8992414178,100.333268180411,50465398,795.313691827733,0.502334327733059,823649.431678179,1.9582872016,145.7373,,36.78227,166579.9,12.751742,232106.96,17.688518,30.412154,12.751742,17.688518,232106.96,166579.9,30.412154,7.5587722,75.58772,6.4556214,6.4556214,4.3251664,92.586186,92.586186,72.24,71.444638,70,,,52.315004,48.018266,,,,3.2854296210857e-05,-10.323920439962,17.7367697172232,2.24460295538531,0.581068480037814,31.620354950428,2011,3.18513157613855e-05
KOR,"(2015,2020]",2016,,,63.3106384277344,57.3019180297852,69.3193511962891,65.7085571289063,60.586181640625,70.830924987793,60.9127197265625,54.0176582336426,67.8077850341797,0.97,77.7128322448845,51245707,559.128148804252,0.374319360964618,,-21.55890168,,,,,,,,,,,306145,184969.7,34.80009,,,,,,,,74.6,,70,,,42.23816,35.44188,,,,,,17.7521424066206,,0.451318043969806,,2016,
KWT,"(1955,1960]",1960,,,,,,,,,,,,,,269618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5047614213702,,,,1960,
KWT,"(1960,1965]",1963,,,,,,,,,,,,,90.7877169559412,383662.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.69025421,23.09746361,,,,,,12.8447431690545,,11.2651961617217,,1961,
KWT,"(1965,1970]",1968,1.47531139850616,99077.2109375,49.4472732543945,47.3728981018066,51.5216598510742,62.8224296569824,59.2914199829102,66.3534317016602,36.0721321105957,35.4543762207031,36.6898918151855,,88.4314046172601,635331.2,,,,,,,,,,,,,,,,,,,,,,,,,,84.43030548,,,,62.04980545,26.381601714,,,,0.000132674865034877,-8.92760904651198,13.3541514793893,,9.10974543358627,6.82142078876495,1966,
KWT,"(1970,1975]",1973,1.48980822563171,94017.29375,51.1859642028809,50.1512359619141,52.2207046508789,63.4615257263184,60.1675132751465,66.7555267333984,38.9104209899902,40.1349617004395,37.6858825683594,9.88388269266667,94.7319806188819,910808,,0.264699840071164,158524.890950188,1.164514003,58.678922655,47.676508905,1,26.43,0.238526486,46.54655,0.404549718,0.5986297055,,,,,,,,,,,,,,101,,,34.50403655,74.4624115,20.269568636,,,,0.000104922508070921,-9.18151512576696,13.7183230258827,-11.4439583759302,6.33272262240691,8.12549576163292,1971,0.00012736039030846
KWT,"(1975,1980]",1978,1.65749151706696,87324.2375,59.4647331237793,66.8794036865234,52.0500717163086,67.7595443725586,68.9662506103516,66.5528305053711,51.1699356079102,64.7925621032715,37.5473136901856,7.5585067604,111.159118415367,1229168.8,178.914110377673,0.36019278859384,244883.62528608,10.76958042,188.00048522,173.02372438,1,25.92,0.1461330844,324.5325419,1.7132807614,1.889369762,0.105731644,3.642084122,1046.14,30.37,3.758954287,,,,,,,,,101,,,36.859646718,75.363546752,35.795573424,97,,,7.14618880091361e-05,-9.55264589253162,14.0185094064413,1.12308487446104,5.83734413162414,22.3827624320984,1976,7.74317575300057e-05
KWT,"(1980,1985]",1983,1.86748673915863,60876.86953125,62.9264350891113,73.1896545410156,52.6632133483887,69.1926208496094,74.6854461669922,63.699796295166,56.6602439880371,71.6938629150391,41.6266296386719,4.507505996,104.899990827902,1585954,143.111711316219,0.470278723483939,385894.550366027,6.2286784698,373.50353394,350.43880614,1,23.436,0.1067338004,619.33657948,2.8629976274,2.9504234314,0.1394101038,5.4169356822,1177.514,30.57,5.5209902284,7.066666667,70.66666412,9.2,9.2,4.257974148,,,,101,,,35.890634128,59.38403244,45.515958404,96.280000304,,,3.86463918531227e-05,-10.1671032712444,14.2745379714528,-11.4519419084399,4.73611008469089,35.5938977003098,1981,4.55551502919977e-05
KWT,"(1985,1990]",1988,1.97085697650909,48369.6546875,63.3882568359375,73.2555191040039,53.5209968566895,67.7674453735352,72.9174057006836,62.6174827575684,59.0090682983399,73.5936279296875,44.4245109558106,3.2504506436,94.2298167295254,2002869.4,67.4890375637996,0.446714101702562,386242.440696394,-9.9060713472,512.22896118,495.84184572,1,11.196,0.055500604,2690.4306862,13.4450387962,13.0335732454,0.1293827458,14.5308727264,2911.31,25.54,14.1416709894,7.066666667,70.66666412,9.2,9.2,4.257974148,,,,101,,,26.720609434,48.726393126,45.503424072,95.839999388,,,2.42167434969068e-05,-10.6358326446046,14.5087934114249,-10.22933119332,3.76894418962017,28.3642467856407,1986,2.48131787465858e-05
KWT,"(1990,1995]",1993,2.01174864768982,54615.6859375,65.0877639770508,74.7152923583985,55.4602317810059,66.9967468261719,73.7566696166992,60.236824798584,63.1787773132324,75.6739166259766,50.6836364746094,2.8232842682,103.372159878312,1823156,53.8512152938428,0.582551202536212,404952.776301308,0.2622858428,331.43000796,308.75370178,1,12.280956726,0.0643197552,4640.098799,23.156648254,23.11330414,0.3560744404,20.740230178,4026.8,75.829050796,20.993861962,7.133333333,71.066667176,9.4,9.32,4.2636149406,,,,101,,,14.1116759708,41.670220948,61.701938626,97.709999082,,80,2.73389736240127e-05,-10.7072082701869,14.4092400714513,,-3.0933412710267,35.5157175660133,1991,1.16411953383938e-05
KWT,"(1995,2000]",1998,2.0741726398468,75903.1625,68.2030044555664,73.5891845703125,62.8168266296387,72.4818878173828,71.8792449951172,73.0845252990723,63.9241302490234,75.2991333007813,52.5491310119629,1.8339183836,90.1725331238888,1838242.8,48.3016755729621,0.409918905571569,372144.626343562,-8.8712578264,247.7007263,228.15865786,3.8607589244,450.99515826,1.4630090712,4330.618143,14.163697147,15.6267059326,1.700277686,8.4646890632,2597.1820488,524.45925286,10.1648620614,7.962444444,76.308000182,9.273333333,9.324,4.3343051908,,,77.44,82.879187012,30,,11.728557064,50.281528472,39.891003034,96.4,,63.000000762,4.15240168064849e-05,-10.0921282327372,14.4208450035768,-1.74175949718141,4.83125492313768,21.888048350811,1996,4.57669085224975e-05
KWT,"(2000,2005]",2003,2.09384965896606,104509.534375,66.5751892089844,67.0854537963867,66.0649230957031,75.1828979492188,68.8603713989258,81.5054275512695,57.9674789428711,65.3105377197266,50.6244186401367,1.708268143,87.2327015426887,2181373.6,52.3074932587826,0.340252877006378,430826.427577587,-13.0791516594,279.02995606,259.7828491,11.241273212,461.9169724,0.9360656382,2844.03957028,4.4899040706,5.4257297036,0.9360657336,3.0075518846,1894.17124946,461.91698786,3.943349886,7.8302524648,78.302523802,8.8473364578,8.8473364578,4.360287857,95.5501124066667,95.5791368475,78.08,70.79864502,30,,15.31884257,53.780929566,33.451772692,94.300808718,,66.66667175,4.75926581644358e-05,-9.9841624184875,14.5951207381875,10.9343823816459,2.08984026780023,22.5546827912331,2001,3.54639992142148e-05
KWT,"(2005,2010]",2008,2.12263069152832,205074.04375,71.7473510742188,75.7192031860352,67.7754928588867,76.0883331298828,71.9989929199219,80.1776779174805,67.4063598632813,79.4394180297852,55.3733024597168,5.6461342754,92.0036136324638,2670006,77.786995920772,0.287741705119164,530486.613848225,-6.9009856706,369.48807982,350.21044312,49.36931801,6531.2032996,5.5096688756,35934.652064,30.893261336,36.41259346,5.4906333444,17.098024748,19970.32157,6511.02789288,22.594395064,7.5176858608,75.17685852,7.962606373,7.962606373,4.3198281288,95.931394575,95.935672758,79.78,70.79864502,51,,14.020516758,64.372146608,27.631465914,,,,7.7350583526258e-05,-9.47727575463266,14.7941860483262,9.38627156871479,5.5055975955559,21.5181240439415,2006,7.98395541207559e-05
KWT,"(2010,2015]",2013,2.18069165945053,270326.21875,70.8806411743164,77.9873733520508,63.7739028930664,72.0565994262695,72.0557556152344,72.0574401855469,69.7046737670899,83.9189788818359,55.4903709411621,3.397597093,99.2942871554619,3580647.2,89.4624468892375,0.313871766092084,609787.077657934,-1.0614805204,507.44929196,405.982948275,109.50388795,15119.057248,9.5555880534,81699.653136,52.76318283,64.181046296,10.1364351274,21.2019825,33262.854102,15950.80699,32.175529482,7.1391325442,71.39132538,7.1814743694,7.1814743694,4.2674715044,96.2960948925,96.242721556,78.58,70.79864502,55,,14.2883609075,68.339089202,31.14345398,,,,7.76592567766114e-05,-9.46604872861909,15.0882680718464,0.62815722245797,5.44279112002776,16.4212748408318,2011,7.82897772160332e-05
KWT,"(2015,2020]",2016,,,72.1388092041016,84.2879867553711,59.989631652832,70.9678573608399,76.5871734619141,65.3485565185547,73.3097610473633,91.9888153076172,54.6307067871094,3.198404612,94.6613503011347,4052584,64.0795665746044,0.478610869388991,,-5.260525204,,,,,,,,,,,31341.52797,14259.71887,,,,,,,,,77.2,,55,,,,,,,,,,15.2148652603229,,2.92420619366016,,2016,
LAC,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,
LAC,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961,
LAC,"(1965,1970]",1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966,
LAC,"(1970,1975]",1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971,
LAC,"(1975,1980]",1978,,,,,,,,,,,,,,,323.291029626231,0.212695074258119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,
LAC,"(1980,1985]",1983,,,,,,,,,,,,,,,304.836730419115,0.186534864200056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981,
LAC,"(1985,1990]",1988,,,,,,,,,,,,,,,211.595358633653,0.161882767059697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,
LAC,"(1990,1995]",1993,,,,,,,,,,,,,,,231.361823591544,0.183606523128168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,
LAC,"(1995,2000]",1998,,,,,,,,,,,,,,,385.293619350077,0.229291396607684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,
LAC,"(2000,2005]",2003,,,,,,,,,,,,,,,496.228140932224,0.259434143995101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,
LAC,"(2005,2010]",2008,,,,,,,,,,,,,,,501.666481217255,0.269546496087715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,
LAC,"(2010,2015]",2013,,,,,,,,,,,,,,,547.167901171509,0.284750065895272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,
LAC,"(2015,2020]",2016,,,,,,,,,,,,,,,506.588489869865,0.270040335706646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,
LAO,"(1955,1960]",1960,,,,,,,,,,,,,,2120896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5673491988699,,,,1960,
LAO,"(1960,1965]",1963,,,,,,,,,,,,,,2274909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.636906624894,,2.32702338433995,,1961,
