iso3c,year,lmf_port_eq_asst_stock,lmf_port_eq_liab_stock,lmf_port_dbt_asst,lmf_port_dbt_liab,lmf_fdi_asst_stock,lmf_fdi_asst_other,lmf_fdi_liab_stock,lmf_fdi_liab_other,lmf_debt_asst_stock,lmf_debt_liab_stock,lmf_nfa,lmf_nfa_gdp
MDV,1989,0,0,,,0,,18,,31,84,-46,-23.1
MDV,1990,0,0,,,0,,24,,35,96,-61,-26.2
MDV,1991,0,0,,,0,,30,,24,97,-80,-30.4
MDV,1992,0,0,,,0,,37,,19,116,-106,-34.8
MDV,1993,0,0,0,0,0,,44,,24,130,-124,-35.9
MDV,1994,0,0,0,0,0,,53,,29,142,-134,-35.1
MDV,1995,0,0,0,0,0,,60,,43,173,-142,-30.5
MDV,1996,0,0,0,0,0,,69,,49,178,-122,-23.2
MDV,1997,0,0,0,0,0,,81,,24,179,-137,-21
MDV,1998,0,0,0,0,0,,92,,35,202,-140,-20.2
MDV,1999,0,0,0,0,0,,104,,45,214,-146,-19.3
MDV,2000,0,0,0,0,0,,127,,56,212,-160,-20
MDV,2001,0,0,0,0,0,,147,,76,211,-187,-24.3
MDV,2002,0,15,0,0,0,,172,,88,260,-223,-26.9
MDV,2003,0,15,0,0,0,,204,,119,290,-227,-23.9
MDV,2004,0,20,0,0,0,,257,,185,333,-218,-20.3
MDV,2005,0,20,0,0,0,,310,,162,410,-388,-39.1
MDV,2006,0,20,0,0,0,,374,,207,588,-540,-41.4
MDV,2007,0,19,0,4,0,,506,,188,854,-880,-57.1
MDV,2008,0,33,0,2,0,,732,,154,892,-1260,-66.6
MDV,2009,0,19,0,4,0,,899,,152,972,-1461,-73.6
MDV,2010,0,8,0,2,0,,1145,,198,1005,-1595,-74.8
MDV,2011,0,8,0,0,0,,1397,,249,946,-1754,-85.9
MLI,1970,0,0,,,0,,6,,8,249,-246,-62.3
MLI,1971,0,0,,,0,,5,,6,271,-268,-58.6
MLI,1972,0,0,,,0,,9,,10,268,-264,-52.7
MLI,1973,0,0,,,0,,9,,10,301,-296,-38.2
MLI,1974,0,0,,,0,,9,,14,349,-338,-43.2
MLI,1975,0,0,,,1,,12,,12,356,-351,-38.1
MLI,1976,0,0,,,8,,14,,13,374,-360,-40
MLI,1977,0,0,,,16,,17,,31,472,-437,-40.5
MLI,1978,0,0,,,25,,17,,26,564,-521,-41.7
MLI,1979,0,0,,,22,,17,,20,567,-536,-34
MLI,1980,0,0,,,22,,19,,23,727,-687,-40.8
MLI,1981,0,0,,,22,,23,,21,830,-793,-56.9
MLI,1982,0,0,,,22,,24,,28,875,-832,-66.7
MLI,1983,0,0,,,22,,27,,64,988,-913,-74.8
MLI,1984,0,0,,,22,,37,,41,1237,-1185,-97.3
MLI,1985,0,0,,,22,,40,,53,1456,-1398,-113.9
MLI,1986,0,0,,,22,,32,,58,1743,-1683,-99.3
MLI,1987,0,0,,,22,,26,,82,2049,-1955,-99.5
MLI,1988,0,0,,,22,,33,,66,2020,-1928,-98
MLI,1989,0,0,,,22,,39,,138,2128,-1891,-93.5
MLI,1990,0,0,,,22,,45,,185,2468,-2115,-76.9
MLI,1991,0,0,,,22,,46,,153,2598,-2150,-77.3
MLI,1992,0,0,,,22,,24,,130,2899,-2463,-85.6
MLI,1993,0,0,,,22,,28,,91,2903,-2486,-86.6
MLI,1994,0,0,,,22,,46,,189,2695,-2308,-107
MLI,1995,0,0,,,22,,157,,300,2958,-2471,-87.7
MLI,1996,1,0,59,4,24,,202,,238,3007,-2504,-86.9
MLI,1997,1,0,4,4,17,,265,,262,3152,-2724,-98.8
MLI,1998,0,0,7,10,20,,362,,301,3017,-2655,-90.9
MLI,1999,0,37,49,4,19,,299,,282,2881,-2567,-87.4
MLI,2000,2,37,27,4,22,,356,,263,2653,-2378,-89.3
MLI,2001,0,51,35,3,37,,470,,380,2678,-2433,-80.6
MLI,2002,1,49,40,63,45,,812,,402,1795,-1616,-50.5
MLI,2003,1,66,97,30,53,,1044,,444,2183,-1841,-43.5
MLI,2004,6,115,90,0,56,,1208,,463,2412,-2357,-47.2
MLI,2005,7,96,59,11,85,,1305,,436,2655,-2673,-48.6
MLI,2006,3,29,117,9,129,,1559,,595,1217,-1107,-18.1
MLI,2007,1,24,75,48,164,,1797,,715,1336,-1189,-16.6
MLI,2008,1,20,220,58,200,,1999,,690,1658,-1718,-19.6
MLI,2009,3,17,283,75,262,,3088,,903,1862,-2197,-24.4
MLI,2010,2,19,729,79,257,,3050,,1065,2684,-3079,-32.6
MLI,2011,2,19,,,267,,3500,,1026,2710,-3554,-33.3
MLT,1970,0,0,,,0,,46,,297,441,-42,-19.9
MLT,1971,0,0,,,0,,33,,304,440,16,7.2
MLT,1972,0,0,,,0,,35,,277,453,50,18.8
MLT,1973,0,0,,,0,,38,,286,454,104,32
MLT,1974,0,0,,,0,,44,,292,477,158,42.9
MLT,1975,0,0,,,0,,53,,300,504,229,47.7
MLT,1976,0,0,,,0,,61,,317,548,316,61.9
MLT,1977,0,0,,,0,,71,,327,557,418,65.8
MLT,1978,0,0,,,0,,84,,327,587,582,72.2
MLT,1979,0,0,,,0,,93,,356,599,677,66.7
MLT,1980,0,0,,,0,,105,,369,620,634,50
MLT,1981,0,0,,,0,,118,,382,636,702,55.8
MLT,1982,0,0,,,0,,122,,408,664,706,57.6
MLT,1983,0,0,,,0,,120,,430,769,653,54.8
MLT,1984,0,0,,,0,,122,,425,761,533,47.3
MLT,1985,0,0,,,0,,145,,459,751,551,48.2
MLT,1986,0,0,,,0,,178,,477,726,719,49.2
MLT,1987,0,0,,,0,,214,,547,774,974,54.1
MLT,1988,0,0,,,0,,223,,685,894,933,45.6
MLT,1989,0,0,,,0,,235,,843,953,1010,47.1
MLT,1990,0,0,,,0,,292,,1088,1109,1119,43.4
MLT,1991,0,0,,,0,,319,,1270,1223,1061,38.2
MLT,1992,0,0,,,24,,292,,1585,1521,1065,35
MLT,1993,0,0,,,25,,310,,1734,1789,1022,37.6
MLT,1994,2,0,884,17,28,,416,,1573,1710,1328,44.1
MLT,1995,4,0,1390,229,32,,562,,2418,2388,1109,29.7
MLT,1996,5,0,1500,229,108,,844,,3101,3035,954,25
MLT,1997,15,0,1271,282,140,,858,,3705,3649,841,22.3
MLT,1998,7,7,1489,383,170,,1174,,6145,6047,757,19.1
MLT,1999,185,194,1929,323,185,,1872,,7758,7176,673,16.6
MLT,2000,171,262,2650,307,203,,2385,,8379,7343,232,5.7
MLT,2001,120,39,2906,303,259,,2551,,7418,6359,513,12.7
MLT,2002,298,53,4055,317,272,,2413,,10108,8804,1617,36.8
MLT,2003,462,47,6558,365,924,,3281,,13832,12385,2206,42
MLT,2004,605,161,9126,322,1121,,4061,,18314,16072,2440,42.1
MLT,2005,775,214,11085,273,992,,4301,,22406,20138,2093,34.1
MLT,2006,1060,245,13916,292,1150,,6535,,30138,26622,1904,29
MLT,2007,1319,262,14423,337,1200,,8183,,42968,39287,1580,20.5
MLT,2008,1124,220,13055,547,1111,,7765,,49086,43155,542,6.2
MLT,2009,1213,208,16711,515,1694,,9404,,48495,41272,993,11.9
MLT,2010,1227,208,19607,442,1692,,16725,,56204,42143,462,5.5
MLT,2011,1123,160,21109,426,1638,,16199,,54808,41289,318,3.5
MRT,1970,0,0,,,0,,145,,6,28,-164,-80.8
MRT,1971,0,0,,,0,,149,,8,41,-175,-72.4
MRT,1972,0,0,,,0,,151,,8,57,-187,-61.2
MRT,1973,0,0,,,0,,161,,9,107,-216,-54.1
MRT,1974,0,0,,,0,,165,,11,169,-219,-47.5
MRT,1975,0,0,,,0,,42,,12,189,-171,-31.3
MRT,1976,0,0,,,0,,43,,33,402,-330,-54.2
MRT,1977,0,0,,,0,,48,,61,511,-448,-70
MRT,1978,0,0,,,0,,50,,82,644,-533,-81.2
MRT,1979,0,0,,,0,,114,,137,688,-551,-74.9
MRT,1980,0,0,,,0,,141,,157,839,-682,-84.2
MRT,1981,0,0,,,0,,153,,177,952,-766,-89.6
MRT,1982,0,0,,,0,,168,,174,1167,-1022,-119.2
MRT,1983,0,0,,,0,,170,,165,1297,-1196,-133.2
MRT,1984,0,0,,,0,,178,,101,1513,-1513,-183.1
MRT,1985,0,0,,,0,,185,,67,1405,-1464,-187.5
MRT,1986,0,0,,,1,,190,,87,1654,-1707,-186
MRT,1987,0,0,,,2,,191,,78,1860,-1900,-182.7
MRT,1988,0,0,,,3,,193,,130,1919,-1925,-172.3
MRT,1989,0,0,,,3,,197,,142,1582,-1551,-139.1
MRT,1990,0,0,,,3,,203,,149,2248,-2246,-185.1
MRT,1991,0,0,,,3,,206,,151,2245,-2230,-160.4
MRT,1992,0,0,,,3,,213,,213,2083,-2019,-137.9
MRT,1993,0,0,,,3,,229,,150,2134,-2166,-173.3
MRT,1994,0,0,,,3,,231,,213,2352,-2328,-176.9
MRT,1995,0,0,,,3,,238,,125,2360,-2385,-168.6
MRT,1996,0,0,,,3,,238,,210,2486,-2370,-164.3
MRT,1997,0,0,,,3,,238,,267,2551,-2319,-165.4
MRT,1998,0,0,,,3,,238,,181,2775,-2780,-228.1
MRT,1999,0,0,,,0,,253,,225,2689,-2682,-224.5
MRT,2000,0,0,,,0,,293,,265,2701,-2683,-248.1
MRT,2001,0,0,,,0,,370,,354,2789,-2768,-246.8
MRT,2002,0,0,,,0,,437,,337,2711,-2741,-238.4
MRT,2003,0,0,,,0,,539,,325,2869,-3056,-237.8
MRT,2004,0,0,,,4,,931,,407,3151,-3637,-243.4
MRT,2005,0,0,,,6,,1745,,341,2469,-3803,-204.7
MRT,2006,0,0,,,11,,1900,,625,2541,-3617,-134
MRT,2007,0,0,,,15,,2038,,723,2700,-3802,-134.8
MRT,2008,0,0,,,19,,2848,,513,2915,-5042,-142.6
MRT,2009,0,0,,,20,,2744,,481,3233,-5250,-173.2
MRT,2010,0,0,,,24,,2741,,606,3461,-5300,-143.8
MRT,2011,0,0,,,28,,3469,,1153,3756,-5560,-129.8
MUS,1970,0,0,,,0,,3,,6,32,18,7.3
MUS,1971,0,0,,,0,,5,,4,33,17,6.7
MUS,1972,0,0,,,0,,4,,3,36,33,11.2
MUS,1973,0,0,,,0,,3,,4,42,26,6.9
MUS,1974,0,0,,,0,,6,,6,48,84,16.9
MUS,1975,0,0,,,0,,9,,8,52,113,20.7
MUS,1976,0,0,,,0,,13,,5,65,17,2.5
MUS,1977,0,0,,,0,,16,,7,102,-44,-5.6
MUS,1978,0,0,,,0,,22,,8,190,-157,-16
MUS,1979,0,0,,,0,,22,,8,306,-291,-23.7
MUS,1980,0,0,,,0,,25,,13,420,-341,-26.8
MUS,1981,0,0,,,0,,20,,15,536,-506,-40.1
MUS,1982,0,0,,,0,,22,,23,578,-538,-46.5
MUS,1983,0,0,,,0,,20,,29,551,-524,-43.7
MUS,1984,0,0,,,0,,22,,29,557,-527,-45.4
MUS,1985,0,0,,,0,,32,,59,610,-554,-51.4
MUS,1986,0,0,,,0,,42,,74,600,-433,-31.9
MUS,1987,0,0,,,0,,61,,107,726,-337,-18.6
MUS,1988,0,0,,,0,,84,,116,781,-306,-13.9
MUS,1989,0,0,,,1,,118,,147,810,-262,-11.4
MUS,1990,0,0,,,1,,175,,154,924,-205,-8.1
MUS,1991,0,0,,,12,,182,,170,971,-77,-2.6
MUS,1992,0,0,,,55,,183,,133,923,-98,-3.1
MUS,1993,0,0,,,86,,193,,151,937,-137,-3.8
MUS,1994,0,0,,,94,,228,,168,1128,-348,-9.5
MUS,1995,0,0,0,156,104,,257,,276,1346,-359,-8.5
MUS,1996,0,0,0,167,111,,300,,288,1427,-432,-9.8
MUS,1997,0,91,0,151,93,,305,,343,1318,-585,-12.9
MUS,1998,0,96,0,118,109,,306,,396,1320,-658,-14.9
MUS,1999,0,81,0,128,107,,354,,405,1285,-477,-10.7
MUS,2000,0,77,0,7,111,,593,,420,1232,-473,-10.1
MUS,2001,446,353,0,13,109,,536,,446,1048,-99,-2.2
MUS,2002,14087,305,0,15,129,,607,,497,1175,13853,286.1
MUS,2003,22796,336,0,18,145,,756,,561,1248,22740,391
MUS,2004,32066,1000,0,13,179,,730,,554,1213,31464,478.3
MUS,2005,48837,1383,0,2,210,,731,,773,1153,47893,738.1
MUS,2006,70463,3464,0,46,234,,819,,1184,1030,67836,1007.7
MUS,2007,130100,5335,0,56,316,,1382,,1740,1142,126078,1618
MUS,2008,121089,3497,1085,71,366,,1905,,8356,8118,118018,1224.1
MUS,2009,165921,15295,40541,32463,162433,,178851,,62413,46804,152018,1720.7
MUS,2010,127320,22142,49628,3818,226653,,185269,,86741,71832,163931,1689
MUS,2011,110009,29625,9143,2905,289316,,274570,,56934,66916,87731,780.2
MEX,1970,,0,,,0,,1747,,919,7090,-7350,-16.3
MEX,1971,,0,,,0,,1984,,1142,7627,-7717,-15.6
MEX,1972,,0,,,0,,2233,,1419,8352,-8190,-14.5
MEX,1973,,0,,,0,,2803,,1764,10667,-10546,-15.4
MEX,1974,,0,,,0,,3478,,2192,14081,-14128,-15.7
MEX,1975,,0,,,0,,4034,,2723,18381,-18309,-16.7
MEX,1976,180,579,,,0,,3498,,3384,24139,-23464,-21.9
MEX,1977,172,685,,,0,,3850,,4503,31382,-29594,-30.3
MEX,1978,199,1358,,,0,,4669,,5638,35905,-34254,-27.8
MEX,1979,207,2283,,,8,,5841,,7440,42974,-41372,-25.5
MEX,1980,255,2280,,,19,,8080,,8686,57574,-56014,-24.7
MEX,1981,221,1260,,,117,,10610,,12946,78413,-72924,-25.1
MEX,1982,236,255,,,400,,6733,,13772,86275,-78020,-36.9
MEX,1983,277,494,,,340,,9369,,17457,93158,-81034,-47.1
MEX,1984,280,515,,,525,,11887,,19357,95017,-79985,-39.4
MEX,1985,435,574,,,1249,,11065,,20735,97063,-81377,-37.8
MEX,1986,720,1044,,,2371,,10686,,20570,101083,-83481,-56
MEX,1987,830,986,,,2289,,12877,,25368,109653,-82565,-50.5
MEX,1988,818,1662,,,2592,,20062,,27122,99400,-85313,-42.6
MEX,1989,1090,3055,,,2931,,21965,,28292,94016,-80394,-33
MEX,1990,940,5970,,,3562,,25899,,36991,109022,-89534,-31.1
MEX,1991,1426,17730,,,4105,,31884,,37989,119312,-107681,-31.2
MEX,1992,1709,25680,,,6111,,37244,,32437,119436,-123161,-30.8
MEX,1993,1785,48570,,,5688,,42327,,36039,132416,-154693,-31.5
MEX,1994,1878,30352,,,7668,,33300,,41709,141194,-147312,-28.7
MEX,1995,2212,24204,,,9683,,40906,,49066,166048,-153351,-45.8
MEX,1996,2361,30348,,,9711,,55432,,55407,159047,-157915,-40.8
MEX,1997,2946,48767,,,13018,,69880,,48691,152253,-177448,-37.9
MEX,1998,3322,31530,,,17441,,75383,,48260,166600,-172691,-35.4
MEX,1999,3381,59904,,,23167,,94816,,47689,179686,-228388,-40.3
MEX,2000,2855,47291,,,23799,,111656,,53969,166578,-209393,-31.2
MEX,2001,7882,54940,27112,81545,37977,,140542,,62637,157225,-199469,-28.1
MEX,2002,6922,44564,25341,80954,27470,,143044,,52019,155765,-206367,-28.6
MEX,2003,9418,56516,24126,85504,34607,,150400,,50782,163249,-216403,-30.9
MEX,2004,11752,73967,25880,95154,45779,,180660,,57815,173685,-248826,-32.8
MEX,2005,13508,106555,36672,102271,52887,,221798,,72538,184874,-300240,-35.4
MEX,2006,16612,154239,38723,101979,63584,,255417,,78377,188057,-362871,-38.1
MEX,2007,18193,154445,52008,119949,80326,,286499,,111925,220496,-363886,-35.2
MEX,2008,10339,148697,44916,124490,63636,,232998,,116447,232116,-328263,-30
MEX,2009,14487,134384,47332,105470,81825,,291472,,130010,220557,-320503,-36.3
MEX,2010,21553,161334,52689,143538,108717,,363010,,162372,290801,-402238,-38.9
MEX,2011,19145,129323,46641,180463,98520,,350977,,159997,326642,-385289,-33.3
MDA,1970,,,,,,,,,,,,
MDA,1971,,,,,,,,,,,,
MDA,1972,,,,,,,,,,,,
MDA,1973,,,,,,,,,,,,
MDA,1974,,,,,,,,,,,,
MDA,1975,,,,,,,,,,,,
MDA,1976,,,,,,,,,,,,
MDA,1977,,,,,,,,,,,,
MDA,1978,,,,,,,,,,,,
MDA,1979,,,,,,,,,,,,
MDA,1980,,,,,,,,,,,,
MDA,1981,,,,,,,,,,,,
MDA,1982,,,,,,,,,,,,
MDA,1983,,,,,,,,,,,,
MDA,1984,,,,,,,,,,,,
MDA,1985,,,,,,,,,,,,
MDA,1986,,,,,,,,,,,,
MDA,1987,,,,,,,,,,,,
MDA,1988,,,,,,,,,,,,
MDA,1989,,,,,,,,,,,,
MDA,1990,,,,,,,,,,,,
MDA,1991,,,,,,,,,,,,
MDA,1992,,,,,,,,,,,,
MDA,1993,,,,,,,,,,,,
MDA,1994,0,1,0,0,18,,29,,105,694,-420,-36.2
MDA,1995,0,0,0,0,18,,94,,224,935,-530,-36.8
MDA,1996,0,1,0,60,23,,117,,280,1165,-668,-39.4
MDA,1997,0,6,0,290,24,,196,,276,1396,-932,-48.3
MDA,1998,0,10,0,222,23,,254,,314,1559,-1342,-79.1
MDA,1999,0,11,0,75,23,,319,,383,1611,-1351,-115.3
MDA,2000,0,12,0,189,23,,449,,411,1646,-1450,-112.5
MDA,2001,0,14,3,147,23,,549,,425,1571,-1457,-98.4
MDA,2002,0,15,5,119,24,,639,,464,1653,-1551,-93.3
MDA,2003,0,17,4,94,24,,717,,467,1745,-1684,-85
MDA,2004,1,20,5,32,24,,844,,506,1714,-1577,-60.7
MDA,2005,1,21,7,25,25,,1020,,555,1838,-1700,-56.9
MDA,2006,1,32,7,19,24,,1258,,612,2203,-2079,-61
MDA,2007,1,41,7,13,42,,1877,,618,2767,-2690,-61.1
MDA,2008,1,49,7,8,58,,2596,,557,3356,-3713,-61.3
MDA,2009,1,49,7,0,64,,2697,,787,3659,-4073,-74.9
MDA,2010,2,56,7,0,68,,2880,,693,4072,-4527,-77.9
MDA,2011,2,73,7,0,88,,3163,,799,4681,-5062,-72.1
MNG,1970,,,,,,,,,,,,
MNG,1971,,,,,,,,,,,,
MNG,1972,,,,,,,,,,,,
MNG,1973,,,,,,,,,,,,
MNG,1974,,,,,,,,,,,,
MNG,1975,,,,,,,,,,,,
MNG,1976,,,,,,,,,,,,
MNG,1977,,,,,,,,,,,,
MNG,1978,,,,,,,,,,,,
MNG,1979,,,,,,,,,,,,
MNG,1980,,,,,,,,,,,,
MNG,1981,,,,,,,,,,,,
MNG,1982,,,,,,,,,,,,
MNG,1983,,,,,,,,,,,,
MNG,1984,,,,,,,,,,,,
MNG,1985,,,,,,,,,,,,
MNG,1986,,,,,,,,,,,,
MNG,1987,,,,,,,,,,,,
MNG,1988,,,,,,,,,,,,
MNG,1989,,,,,,,,,,,,
MNG,1990,,,,,,,,,,,,
MNG,1991,,,,,,,,,,,,
MNG,1992,0,0,,,0,,2,,52,212,-145,-9.3
MNG,1993,0,0,,,0,,9,,41,260,-169,-21.8
MNG,1994,0,0,,,0,,16,,57,337,-214,-23.1
MNG,1995,0,0,,,0,,25,,54,354,-209,-14.4
MNG,1996,0,0,,,0,,40,,62,370,-241,-17.9
MNG,1997,0,0,,,0,,64,,85,420,-224,-19
MNG,1998,0,0,,,0,,82,,36,520,-472,-42
MNG,1999,0,0,,,0,,111,,41,570,-504,-47.6
MNG,2000,0,0,,,0,,162,,51,596,-528,-46.5
MNG,2001,0,0,,,0,,203,,52,618,-613,-48.4
MNG,2002,0,0,,,0,,277,,79,752,-731,-52.3
MNG,2003,0,0,,,0,,402,,156,914,-963,-60.3
MNG,2004,3,0,,,0,,490,,158,945,-1080,-54.3
MNG,2005,0,2,,,0,,665,,246,990,-1079,-42.7
MNG,2006,0,2,,,0,,992,,414,999,-996,-29.1
MNG,2007,0,0,,,13,,1347,,683,1120,-969,-22.9
MNG,2008,18,5,,,20,,2442,,295,1157,-2710,-48.3
MNG,2009,8,4,,,72,,2501,,319,2149,-2960,-64.7
MNG,2010,14,65,45,210,138,,4949,,1203,3213,-4675,-74.9
MNG,2011,19,95,4,243,231,,9408,,3546,3878,-6912,-79.4
MNE,1970,,,,,,,,,,,,
MNE,1971,,,,,,,,,,,,
MNE,1972,,,,,,,,,,,,
MNE,1973,,,,,,,,,,,,
MNE,1974,,,,,,,,,,,,
MNE,1975,,,,,,,,,,,,
MNE,1976,,,,,,,,,,,,
MNE,1977,,,,,,,,,,,,
MNE,1978,,,,,,,,,,,,
MNE,1979,,,,,,,,,,,,
MNE,1980,,,,,,,,,,,,
MNE,1981,,,,,,,,,,,,
MNE,1982,,,,,,,,,,,,
MNE,1983,,,,,,,,,,,,
MNE,1984,,,,,,,,,,,,
MNE,1985,,,,,,,,,,,,
MNE,1986,,,,,,,,,,,,
MNE,1987,,,,,,,,,,,,
MNE,1988,,,,,,,,,,,,
MNE,1989,,,,,,,,,,,,
MNE,1990,,,,,,,,,,,,
MNE,1991,,,,,,,,,,,,
MNE,1992,,,,,,,,,,,,
MNE,1993,,,,,,,,,,,,
MNE,1994,,,,,,,,,,,,
MNE,1995,,,,,,,,,,,,
MNE,1996,,,,,,,,,,,,
MNE,1997,,,,,,,,,,,,
MNE,1998,,,,,,,,,,,,
MNE,1999,,,,,,,,,,,,
MNE,2000,,,,,,,,,,,,
MNE,2001,,,,,,,,,,,,
MNE,2002,,,,,,,,,,,,
MNE,2003,,,,,,,,,72,647,-511,-29.9
MNE,2004,,,,,,,,,84,829,-663,-31.9
MNE,2005,,,,,,,,,196,992,-592,-26.2
MNE,2006,33,36,,,223,,808,,579,1349,-926,-34.3
MNE,2007,56,80,,,382,,1746,,752,2897,-2844,-77.4
MNE,2008,40,19,,,468,,2718,,832,3816,-4778,-105.2
MNE,2009,110,23,,,563,,4447,,1126,4069,-6166,-148.5
MNE,2010,120,36,,,550,,4753,,1379,3954,-6137,-149
MNE,2011,113,18,,,579,,5341,,1726,4332,-6880,-152.9
MAR,1970,,0,,,0,,251,,341,726,-517,-13.7
MAR,1971,,0,,,0,,299,,403,887,-633,-15.1
MAR,1972,,0,,,0,,320,,465,939,-581,-12
MAR,1973,,0,,,0,,351,,582,1037,-566,-9.6
MAR,1974,,0,,,0,,343,,734,1246,-465,-6.3
MAR,1975,,0,,,0,,338,,740,1727,-972,-10.8
MAR,1976,,0,,,15,,391,,654,2806,-2062,-21.5
MAR,1977,,0,,,67,,424,,925,4814,-3741,-33.9
MAR,1978,,0,,,115,,491,,951,5948,-4754,-35.9
MAR,1979,,0,,,153,,501,,1031,8111,-6871,-43.2
MAR,1980,,0,,,142,,536,,741,9553,-8808,-46.8
MAR,1981,,0,,,124,,530,,668,10118,-9626,-63
MAR,1982,,0,,,114,,568,,666,11641,-11211,-72.7
MAR,1983,,0,,,102,,539,,793,12011,-11548,-82.8
MAR,1984,,0,,,92,,533,,768,12820,-12445,-97.6
MAR,1985,,0,,,109,,588,,899,15046,-14512,-112.8
MAR,1986,,0,,,128,,672,,1066,17397,-16664,-98.1
MAR,1987,,0,,,156,,815,,1274,18867,-17841,-95.2
MAR,1988,,0,,,154,,865,,1413,20234,-18984,-85.5
MAR,1989,,0,,,156,,1115,,2245,20955,-19181,-84
MAR,1990,,0,,,181,,1345,,3635,20759,-16221,-62.8
MAR,1991,,0,,,199,,1803,,4405,21273,-15372,-55.2
MAR,1992,,0,,,211,,2198,,5805,21509,-14107,-49.6
MAR,1993,,116,,,218,,2772,,5791,21131,-14355,-53.6
MAR,1994,,354,,,261,,3794,,6702,21971,-14804,-48.8
MAR,1995,,444,,,292,,4506,,6225,22903,-17735,-53.8
MAR,1996,,751,,,307,,4817,,6272,21727,-16922,-46.2
MAR,1997,,1034,,,282,,5759,,6636,19493,-15376,-46
MAR,1998,,1289,,,316,,6506,,6803,20585,-16826,-42
MAR,1999,,1114,,,298,,6971,,6045,20168,-16221,-40.8
MAR,2000,,864,,,328,,7065,,5666,18009,-15121,-40.8
MAR,2001,,711,,,425,,10212,,6122,15905,-11807,-31.3
MAR,2002,82,613,3,22,453,,12130,,6241,15897,-11732,-29
MAR,2003,116,799,0,41,560,,17106,,6983,16821,-13216,-26.5
MAR,2004,156,1679,0,41,676,,19883,,8491,17114,-13016,-22.9
MAR,2005,176,2017,0,20,666,,20752,,9338,15351,-11753,-19.7
MAR,2006,171,2108,8,2,1054,,29939,,14092,16640,-13030,-19.9
MAR,2007,907,3271,9,6,1337,,38613,,13192,19289,-21614,-28.7
MAR,2008,946,3210,76,0,1699,,39388,,9556,20400,-28693,-32.3
MAR,2009,707,3664,17,0,1861,,42581,,10898,25273,-35254,-38.8
MAR,2010,949,3576,13,0,1914,,45082,,8978,27755,-41959,-46.2
MAR,2011,737,3246,15,0,1904,,44489,,7502,28678,-46745,-47.1
MOZ,1970,,,,,,,,,,,,
MOZ,1971,,,,,,,,,,,,
MOZ,1972,,,,,,,,,,,,
MOZ,1973,,,,,,,,,,,,
MOZ,1974,,,,,,,,,,,,
MOZ,1975,,,,,,,,,,,,
MOZ,1976,,,,,,,,,,,,
MOZ,1977,,,,,,,,,,,,
MOZ,1978,,,,,,,,,,,,
MOZ,1979,,,,,,,,,,,,
MOZ,1980,0,0,,,0,,15,,113,891,-538,-11.7
MOZ,1981,0,0,,,0,,15,,80,1300,-1047,-29.2
MOZ,1982,0,0,,,0,,17,,70,1695,-1595,-43.5
MOZ,1983,0,0,,,0,,19,,71,2007,-1923,-58.6
MOZ,1984,0,0,,,0,,17,,62,2331,-2230,-65.3
MOZ,1985,0,0,,,0,,17,,85,2615,-2501,-55.4
MOZ,1986,0,0,,,0,,2,,103,3046,-2887,-54.5
MOZ,1987,0,0,,,0,,8,,167,3425,-3148,-131.4
MOZ,1988,0,0,,,0,,12,,158,3716,-3397,-161.4
MOZ,1989,0,0,,,0,,16,,197,4072,-3687,-167.7
MOZ,1990,0,0,,,0,,25,,257,4396,-3932,-111.4
MOZ,1991,0,0,,,0,,47,,226,4698,-4279,-155.7
MOZ,1992,0,0,,,0,,73,,340,4892,-4391,-228.3
MOZ,1993,0,0,,,0,,105,,375,5132,-4675,-238.1
MOZ,1994,0,0,,,0,,140,,398,5370,-4934,-223.7
MOZ,1995,0,0,,,0,,356,,468,5524,-5217,-227.6
MOZ,1996,0,0,,,0,,429,,586,5913,-5412,-166.9
MOZ,1997,0,7,,,0,,493,,744,5480,-4719,-123.9
MOZ,1998,0,7,,,0,,728,,889,6054,-5292,-122.1
MOZ,1999,0,7,,,0,,1110,,687,5711,-5487,-120.1
MOZ,2000,0,7,,,0,,1249,,790,5980,-5723,-136.8
MOZ,2001,0,11,,,0,,1505,,915,5900,-5787,-142
MOZ,2002,0,32,,,0,,1852,,1257,4988,-4812,-114.5
MOZ,2003,0,3,,,0,,2189,,775,5142,-5621,-120.5
MOZ,2004,28,1,,,0,,2442,,953,5474,-5805,-101.9
MOZ,2005,30,19,,,0,,2665,,1133,5793,-6260,-95.2
MOZ,2006,36,19,,,0,,2777,,1299,4550,-4855,-67.3
MOZ,2007,41,88,,,1,,3148,,1720,7703,-7717,-95
MOZ,2008,24,105,,,1,,3551,,1974,8097,-8161,-82.1
MOZ,2009,32,220,,,2,,3748,,1934,7129,-7015,-70.4
MOZ,2010,35,220,,,2,,4900,,2269,7859,-8499,-89
MOZ,2011,35,220,,,-9,,7563,,2582,7917,-10607,-84.4
MMR,1970,0,0,,,0,,10,,1,160,-137,-7.1
MMR,1971,0,0,,,0,,10,,2,165,-123,-6.1
MMR,1972,0,0,,,0,,10,,2,204,-172,-9.1
MMR,1973,0,0,,,0,,10,,2,285,-201,-7.5
MMR,1974,0,0,,,0,,11,,3,342,-167,-4.8
MMR,1975,0,0,,,0,,14,,4,349,-227,-6.2
MMR,1976,0,0,,,0,,14,,18,370,-248,-5.6
MMR,1977,0,0,,,0,,14,,26,632,-518,-11.6
