iso3c,year,Exports_USD_constant,Imports_USD_constant,Penn_GDP_PPP_total
BLR,1979,,,
BLR,1980,,,
BLR,1981,,,
BLR,1982,,,
BLR,1983,,,
BLR,1984,,,
BLR,1985,,,
BLR,1986,,,
BLR,1987,,,
BLR,1988,,,
BLR,1989,,,
BLR,1990,27726554254.3418,33384147411.5155,130607.96875
BLR,1991,27421562802.8775,33450914731.5852,127065.9765625
BLR,1992,18098230082.3271,19067021484.6965,113258.5
BLR,1993,14044228110.659,15139215935.7776,119816.1484375
BLR,1994,13875697475.1679,13413343965.2479,78794.875
BLR,1995,10823043893.0136,9201554388.05899,75887.7421875
BLR,1996,11667240018.5934,10195321569.3014,79545.6171875
BLR,1997,15622434908.9604,12897081837.4651,83982.140625
BLR,1998,14325773008.9115,12652038721.5614,82069.6015625
BLR,1999,15328576443.4903,12626733943.2093,80795.671875
BLR,2000,17275306583.1388,14318716638.3559,87499.75
BLR,2001,19536992524.5948,16148202793.9015,85238.4140625
BLR,2002,21179198598.8927,17796119298.827,86666.40625
BLR,2003,22999066819.5525,20180886572.8632,90743.5078125
BLR,2004,26104063577.2041,24086012106.9373,97555.2734375
BLR,2005,25399259083.0246,23821012420.5769,103245.8671875
BLR,2006,27475004680.6068,28963553090.0971,115524.1328125
BLR,2007,29013763475.8025,31085368464.5256,126725.5625
BLR,2008,29623080304.3094,36214525830.1677,146537.109375
BLR,2009,27302929539.1678,32910827933.0047,141466.828125
BLR,2010,29396844578.7177,36934306814.3672,155898.609375
BLR,2011,38333516684.0005,43767154822.7995,175471.875
BLR,2012,42626865784.8568,48537792610.438,166901.703125
BLR,2013,36403343025.387,46499207268.6376,164703.671875
BLR,2014,38065541024.9464,47432458769.6621,158248.28125
BLR,2015,38878164212.2127,42388646947.6455,158238.34375
BLR,2016,39888980586.9305,41795156465.415,154071.234375
BLR,2017,42862890746.0701,46453443429.1779,159481.703125
BLR,2018,44371692574.2638,49677371041.1593,
BLR,2019,,,
BLZ,1950,,,
BLZ,1951,,,
BLZ,1952,,,
BLZ,1953,,,
BLZ,1954,,,
BLZ,1955,,,
BLZ,1956,,,
BLZ,1957,,,
BLZ,1958,,,
BLZ,1959,,,
BLZ,1960,,,
BLZ,1961,,,
BLZ,1962,,,
BLZ,1963,,,
BLZ,1964,,,
BLZ,1965,,,
BLZ,1966,,,
BLZ,1967,,,
BLZ,1968,,,
BLZ,1969,,,
BLZ,1970,,,381.268524169922
BLZ,1971,,,409.898010253906
BLZ,1972,,,369.710632324219
BLZ,1973,,,417.637542724609
BLZ,1974,,,478.401916503906
BLZ,1975,,,472.56201171875
BLZ,1976,,,439.1650390625
BLZ,1977,,,474.240539550781
BLZ,1978,,,493.845092773438
BLZ,1979,,,530.196044921875
BLZ,1980,98362109.9765456,287933419.221748,602.448608398438
BLZ,1981,146990357.06703,290829280.140311,565.170471191406
BLZ,1982,107043819.579227,236125097.131763,583.631896972656
BLZ,1983,102070586.023112,212000961.003859,580.453125
BLZ,1984,142238943.723018,246890348.299257,594.805053710938
BLZ,1985,131786120.897182,208247540.041062,615.100036621094
BLZ,1986,151971999.437168,212197437.120918,711.277526855469
BLZ,1987,177561196.862813,272226184.523081,793.465942382813
BLZ,1988,192053154.986835,327066679.271683,858.04931640625
BLZ,1989,211365718.88225,372299114.842899,948.419677734375
BLZ,1990,230920862.966334,358732549.911742,1064.201171875
BLZ,1991,225480019.205965,358719295.104134,1030.44921875
BLZ,1992,291935236.805102,393129761.294613,1037.53588867188
BLZ,1993,300771018.761968,401548339.808479,1158.65002441406
BLZ,1994,321339694.780793,426923067.683261,1237.20788574219
BLZ,1995,304878162.601771,404650916.478492,1330.09045410156
BLZ,1996,321160056.153921,426981402.319485,1231.09509277344
BLZ,1997,363436042.357036,478713706.348188,1206.56176757813
BLZ,1998,382006278.583442,528713716.892978,1210.55297851563
BLZ,1999,425838103.540094,658791115.137788,1262.29113769531
BLZ,2000,469346962.311032,791148081.257907,1454.388671875
BLZ,2001,492456082.040935,784827871.882051,1462.37268066406
BLZ,2002,539801348.902524,805378506.023537,1651.20532226563
BLZ,2003,610916256.183098,822396732.729639,1822.14916992188
BLZ,2004,645800224.698723,761070704.102678,1910.40417480469
BLZ,2005,713708790.133578,811725495.127306,2021.72973632813
BLZ,2006,803722224.029797,815478399.744083,2144.962890625
BLZ,2007,760054970.204045,818385710.25346,2239.50268554688
BLZ,2008,790539336.380339,926328856.759887,2163.71215820313
BLZ,2009,713335031.046252,728576763.01826,2054.49682617188
BLZ,2010,813293723.220865,807676862.42,2298.19555664063
BLZ,2011,836539183.086099,905845605.136161,2426.97778320313
BLZ,2012,888073765.490179,921642554.138931,2514.59765625
BLZ,2013,921415211.193768,1018576770.42704,2440.12475585938
BLZ,2014,908183446.848177,1054074077.6886,2568.27563476563
BLZ,2015,896853113.440722,1154971622.62133,2487.51953125
BLZ,2016,815830636.622498,1173355207.12383,2533.64599609375
BLZ,2017,865799596.811207,1166176711.81217,2539.21484375
BLZ,2018,930857649.83859,1115859664.40115,
BLZ,2019,,,
BMU,1950,,,
BMU,1951,,,
BMU,1952,,,
BMU,1953,,,
BMU,1954,,,
BMU,1955,,,
BMU,1956,,,
BMU,1957,,,
BMU,1958,,,
BMU,1959,,,
BMU,1960,,,
BMU,1961,,,
BMU,1962,,,
BMU,1963,,,
BMU,1964,,,
BMU,1965,,,
BMU,1966,,,
BMU,1967,,,
BMU,1968,,,
BMU,1969,,,
BMU,1970,,,18651.890625
BMU,1971,,,36270.61328125
BMU,1972,,,28692.091796875
BMU,1973,,,28061.5625
BMU,1974,,,24888.689453125
BMU,1975,,,26911.146484375
BMU,1976,,,33578.3046875
BMU,1977,,,31652.3203125
BMU,1978,,,31344.05859375
BMU,1979,,,31528.193359375
BMU,1980,,,26039.806640625
BMU,1981,,,25935.212890625
BMU,1982,,,24749.6875
BMU,1983,,,25774.244140625
BMU,1984,,,27638.28515625
BMU,1985,,,20962.34765625
BMU,1986,,,29973.279296875
BMU,1987,,,47334.5078125
BMU,1988,,,32244.330078125
BMU,1989,,,16758.9375
BMU,1990,,,29208.12890625
BMU,1991,,,31007.6640625
BMU,1992,,,25346.611328125
BMU,1993,,,27097.44921875
BMU,1994,,,10093.853515625
BMU,1995,,,23998.6796875
BMU,1996,,,19765.419921875
BMU,1997,,,32282.349609375
BMU,1998,,,1452.19653320313
BMU,1999,,,2824.07836914063
BMU,2000,,,14930.26953125
BMU,2001,,,12710.1396484375
BMU,2002,,,27747.537109375
BMU,2003,,,6895.9619140625
BMU,2004,,,2565.75952148438
BMU,2005,,,2565.75952148438
BMU,2006,,,2699.62133789063
BMU,2007,,,2617.10717773438
BMU,2008,,,3236.27416992188
BMU,2009,,,3119.19262695313
BMU,2010,2704649000,1734013000,3290.35375976563
BMU,2011,,,3399.37622070313
BMU,2012,,,2676.84716796875
BMU,2013,,,2419.20458984375
BMU,2014,,,2478.97509765625
BMU,2015,,,2310.47265625
BMU,2016,,,2214.35668945313
BMU,2017,,,2235.201171875
BMU,2018,,,
BMU,2019,,,
BOL,1950,,,6313.1484375
BOL,1951,,,6840.244140625
BOL,1952,,,6803.6748046875
BOL,1953,,,5622.2158203125
BOL,1954,,,5860.53564453125
BOL,1955,,,6400.083984375
BOL,1956,,,6050.21435546875
BOL,1957,,,5966.58251953125
BOL,1958,,,5747.515625
BOL,1959,,,6128.0341796875
BOL,1960,925264961.783052,829712445.947361,6305.15185546875
BOL,1961,930699704.583542,878292263.879227,6503.79833984375
BOL,1962,1004068732.39013,1040224990.31877,6767.38671875
BOL,1963,1194527442.21736,1120455109.25293,7205.46533203125
BOL,1964,1274039330.786,1072040382.3099,7655.0498046875
BOL,1965,1323040843.50854,1415784943.6054,8133.126953125
BOL,1966,1497782086.9908,1544429789.48259,8789.625
BOL,1967,1854661028.70589,1678607747.0104,9505.2802734375
BOL,1968,1863906597.14411,1694515443.00597,8416.7373046875
BOL,1969,1913832666.71047,1716647889.60849,8719.1318359375
BOL,1970,1727996741.10235,1633651214.84902,8526.416015625
BOL,1971,1927595309.26252,1862371179.03096,9058.9658203125
BOL,1972,2128424180.41714,2065221823.32946,9236.484375
BOL,1973,2367464815.16444,2106700676.17373,9983.494140625
BOL,1974,2343799575.21216,1896228475.87558,10676.259765625
BOL,1975,2240671235.97059,2264701394.78195,11310.4833984375
BOL,1976,2481738252.12053,2254295039.47473,11770.787109375
BOL,1977,2431874795.46268,2234874728.51408,12377.9296875
BOL,1978,2359142177.26073,2323841737.97158,12335.2802734375
BOL,1979,2395906525.56579,2296506734.24205,12569.71484375
BOL,1980,2281198864.02342,1817081548.18686,12483.9150390625
BOL,1981,2310695767.08333,1966379591.89746,12862.197265625
BOL,1982,2007491167.66747,1470739739.24984,12603.9921875
BOL,1983,2045720348.02871,1277241232.12784,12509.970703125
BOL,1984,1921637198.75804,1586812497.71874,13053.4306640625
BOL,1985,1561482484.09375,1916448916.05038,13773.9521484375
BOL,1986,1860233290.42049,2087853912.33512,13847.3681640625
BOL,1987,1880786282.03938,2249328825.49328,14422.517578125
BOL,1988,2006966820.39598,2245372250.24006,12936.6328125
BOL,1989,2500875101.02764,2252597183.81779,13564.443359375
BOL,1990,2777682289.91458,2483340727.59808,14446.6298828125
BOL,1991,2980280915.33275,2795976037.11278,15432.2646484375
BOL,1992,3013445880.25418,3073449107.1001,16195.15234375
BOL,1993,3173296778.49268,3051061894.31183,17305.9609375
BOL,1994,3652353554.40322,3031393944.89615,18773.474609375
BOL,1995,3985385932.64218,3301783891.62993,20978.41796875
BOL,1996,4147537957.31006,3563954216.25621,23461.1796875
BOL,1997,4060016185.03109,4046481654.56882,23796.294921875
BOL,1998,4323203769.41306,4949282470.96732,24324.2578125
BOL,1999,3769626506.58159,4100932786.53161,24374.80859375
BOL,2000,4336600684.26358,4292442588.68092,24770.169921875
BOL,2001,4699888058.00315,4076103210.15064,25850.541015625
BOL,2002,4967463892.06531,4609869205.30962,27134.75390625
BOL,2003,5571658829.22649,4652050719.84033,28491.68359375
BOL,2004,6497698753.3689,4906307221.87333,30291.052734375
BOL,2005,7039367647.44436,5631782628.97442,32450.138671875
BOL,2006,7837409190.73174,5922404405.98635,34280.6171875
BOL,2007,8079520225.90296,6181354762.54092,36435.37890625
BOL,2008,8255212097.43362,6764543335.89259,41182.4453125
BOL,2009,7367309750.81586,6073944531.41,42899.87890625
BOL,2010,8093183262.78735,6744572947.39692,47673.11328125
BOL,2011,8464915470.44448,7891839304.67863,53682.59765625
BOL,2012,9590376349.19113,8229681231.29403,57460.8359375
BOL,2013,9983091923.86317,8902817203.29756,61467.9375
BOL,2014,11067801385.524,10245611769.9715,61645.625
BOL,2015,10412730548.7955,9691777261.63754,59346.69140625
BOL,2016,9817711688.88531,9285432883.40266,61550.6484375
BOL,2017,9329328796.59489,9803623938.0286,64520.0234375
BOL,2018,9813521648.79118,9993104037.9077,
BOL,2019,,,
BRA,1950,,,80391.265625
BRA,1951,,,82804.8515625
BRA,1952,,,91623.703125
BRA,1953,,,94375.15625
BRA,1954,,,102504.9765625
BRA,1955,,,110277.7109375
BRA,1956,,,114248.453125
BRA,1957,,,124510.21875
BRA,1958,,,131614.796875
BRA,1959,,,137856.265625
BRA,1960,7090856270.20237,11489666918.6735,151010.65625
BRA,1961,7459161437.24807,11088857576.143,171993.453125
BRA,1962,6906663516.96283,10955313148.9432,185061.125
BRA,1963,8840526105.25137,10688135445.19,197687.9375
BRA,1964,7643354297.46419,9352074878.04416,206706.140625
BRA,1965,7919802822.47079,8016014229.0096,220021.21875
BRA,1966,8840704863.16497,10554388261.3086,230854.3125
BRA,1967,8564410063.54542,11355997611.0459,250475.265625
BRA,1968,9945802652.44373,14027915742.9895,276848.15625
BRA,1969,11879704501.1477,15631135670.7961,282370.375
BRA,1970,12616410258.3743,19371925283.5884,321682.59375
BRA,1971,13311571756.482,24117477023.7949,361154.6875
BRA,1972,16528069337.5615,28947489123.2892,404988.75
BRA,1973,18884107945.7368,34853273063.7972,460144.625
BRA,1974,19324822584.0526,44782478539.9343,500564.46875
BRA,1975,21561172766.7617,42756180837.3714,522146.625
BRA,1976,21492041058.7906,42224802333.5981,567288.375
BRA,1977,21415889331.7854,39027181329.0768,580509.375
BRA,1978,24253868475.007,40815301511.2275,604118.3125
BRA,1979,26509435293.8928,44165330274.8792,645376
BRA,1980,32504346372.5505,44464210983.8759,646020
BRA,1981,39434355394.8899,38969713485.2945,669368.625
BRA,1982,35809912464.3092,36619468664.815,684661.9375
BRA,1983,40942210275.1113,30235671844.6226,675561.3125
BRA,1984,49930913639.5884,29346372523.0116,694779.125
BRA,1985,53439412112.0639,29346372523.0116,731457.125
BRA,1986,47785226560.892,37762841597.9143,836687.9375
BRA,1987,56976859952.6006,36651175191.2771,864816.0625
BRA,1988,64428837482.6495,36238316648.0695,871444.625
BRA,1989,67705375899.4691,39477858087.8293,890543.875
BRA,1990,64373015911.3433,43451846954.9029,867731.5
BRA,1991,71217633981.3552,51567675534.3338,947803.0625
BRA,1992,83002243121.8736,53900245964.0745,974176.9375
BRA,1993,92697180763.9837,68336748294.6794,1050720
BRA,1994,96412744372.4421,82238803774.4429,1182847
BRA,1995,94452788994.9978,107475316450.659,1374313.5
BRA,1996,94054906093.679,113478740791.269,1649704
BRA,1997,104419087767.167,130041050250.114,1599565.375
BRA,1998,109544190939.063,129967367382.901,1532996
BRA,1999,115795099704.411,110349903876.762,1481144.625
BRA,2000,130686985675.307,122266133924.511,1502304.625
BRA,2001,142750083049.113,126339311391.542,1495676.875
BRA,2002,151995751762.165,109526999374.716,1506163.25
BRA,2003,168739511653.024,108997439404.275,1500747
BRA,2004,193162496873.579,120293983344.702,1580214.5
BRA,2005,211791454581.628,129269533708.504,1638427.125
BRA,2006,222036713506.139,152231143929.059,1787496.375
BRA,2007,235749926671.214,182003900181.901,1989525.625
BRA,2008,236714735504.775,212991356923.602,2214151.25
BRA,2009,214825566564.347,196799823215.098,2298627.75
BRA,2010,240006821282.401,263001364256.48,2664909.25
BRA,2011,251553504568.299,287706138302.388,2973945.75
BRA,2012,253335795017.015,290959647252.393,3008097.25
BRA,2013,257970105575.589,310366401528.649,3072402.5
BRA,2014,253923968634.686,303313644126.386,3069772
BRA,2015,271238662684.823,260271056894.18,2939667
BRA,2016,273580695398.091,233352737669.521,2863052.75
BRA,2017,287927866966.317,244990350831.118,2890897.5
BRA,2018,299602491341.255,265800895213.461,
BRA,2019,,,
BRB,1950,,,
BRB,1951,,,
BRB,1952,,,
BRB,1953,,,
BRB,1954,,,
BRB,1955,,,
BRB,1956,,,
BRB,1957,,,
BRB,1958,,,
BRB,1959,,,
BRB,1960,,,1931.59423828125
BRB,1961,,,1978.78442382813
BRB,1962,,,2032.5712890625
BRB,1963,,,2022.23815917969
BRB,1964,,,2023.40307617188
BRB,1965,,,2118.37060546875
BRB,1966,,,2241.3818359375
BRB,1967,,,2483.23876953125
BRB,1968,,,2575.98217773438
BRB,1969,,,2957.5439453125
BRB,1970,,,3260.71020507813
BRB,1971,,,3369.97583007813
BRB,1972,,,3427.06860351563
BRB,1973,,,3345.2294921875
BRB,1974,,,3054.53540039063
BRB,1975,,,3619.99438476563
BRB,1976,,,2866.36865234375
BRB,1977,,,2907.18090820313
BRB,1978,,,2771.1904296875
BRB,1979,,,2926.75317382813
BRB,1980,,,2911.02099609375
BRB,1981,,,2889.86840820313
BRB,1982,,,2914.8701171875
BRB,1983,,,3004.6396484375
BRB,1984,,,3084.49755859375
BRB,1985,,,2699.25561523438
BRB,1986,,,3220.06372070313
BRB,1987,,,3606.71875
BRB,1988,,,3881.86840820313
BRB,1989,,,4317.6513671875
BRB,1990,,,4220.50830078125
BRB,1991,,,4542.87890625
BRB,1992,,,4561.69091796875
BRB,1993,,,4711.08447265625
BRB,1994,,,5002.98876953125
BRB,1995,,,5203.7470703125
BRB,1996,,,5914.5498046875
BRB,1997,,,6155.04052734375
BRB,1998,,,5645.767578125
BRB,1999,,,5761.39501953125
BRB,2000,,,5793.43408203125
BRB,2001,,,5268.751953125
BRB,2002,,,4892.5751953125
BRB,2003,,,4742.32470703125
BRB,2004,,,4880.6396484375
BRB,2005,,,4895.1357421875
BRB,2006,,,4356.59814453125
BRB,2007,,,4984.154296875
BRB,2008,,,4741.158203125
BRB,2009,,,4114.83935546875
BRB,2010,2104601250,2240070050,3912.73950195313
BRB,2011,,,3423.9775390625
BRB,2012,,,3168.69555664063
BRB,2013,,,2890.3212890625
BRB,2014,,,2890.06665039063
BRB,2015,,,2807.18041992188
BRB,2016,,,2685.93286132813
BRB,2017,,,2649.3515625
BRB,2018,,,
BRB,2019,,,
BRN,1950,,,
BRN,1951,,,
BRN,1952,,,
BRN,1953,,,
BRN,1954,,,
BRN,1955,,,
BRN,1956,,,
BRN,1957,,,
BRN,1958,,,
BRN,1959,,,
BRN,1960,,,
BRN,1961,,,
BRN,1962,,,
BRN,1963,,,
BRN,1964,,,
BRN,1965,,,
BRN,1966,,,
BRN,1967,,,
BRN,1968,,,
BRN,1969,,,
BRN,1970,,,7557.7509765625
BRN,1971,,,8288.224609375
BRN,1972,,,9264.783203125
BRN,1973,,,9965.2822265625
BRN,1974,,,11047.9521484375
BRN,1975,,,11680.9560546875
BRN,1976,,,12856.6015625
BRN,1977,,,13701.9404296875
BRN,1978,,,14198.2431640625
BRN,1979,,,17379.240234375
BRN,1980,,,16893.5
BRN,1981,,,16268.1396484375
BRN,1982,,,15721.4833984375
BRN,1983,,,15434.18359375
BRN,1984,,,15251.5986328125
BRN,1985,,,14195.2158203125
BRN,1986,,,10398.7490234375
BRN,1987,,,11240.8466796875
BRN,1988,,,10193.568359375
BRN,1989,7806697323.06565,1758766043.27099,11509.4453125
BRN,1990,7906432636.597,2074424129.07958,13299.8740234375
BRN,1991,8599753575.35754,2371268206.82068,12795.1103515625
BRN,1992,9119342134.21343,2944051778.51118,14897.953125
BRN,1993,8865178071.14045,3045090209.0209,14594.990234375
BRN,1994,9117733480.01467,2821411954.52879,13491.578125
BRN,1995,10650760982.7649,3269465273.19399,12872.5126953125
BRN,1996,10283992592.5926,3961404547.12138,16803.158203125
BRN,1997,9762795452.87862,3301518885.22186,14601.1357421875
BRN,1998,8791180931.42648,2857646424.64247,12683.8115234375
BRN,1999,10018568096.8097,2753820682.06821,14571.341796875
BRN,2000,11209716831.6832,2582161936.19362,17270.62109375
BRN,2001,11355783498.3498,2664352255.22552,16781.216796875
BRN,2002,12011184598.4598,3019896736.3403,16896.041015625
BRN,2003,12283080454.7121,2776063439.6773,19216.61328125
BRN,2004,12195376604.3271,2688947048.03814,21322.609375
BRN,2005,12041697176.3843,2962513017.96846,25953.453125
BRN,2006,12483637770.4437,3083763549.6883,30027.8125
BRN,2007,11280540960.7627,3491262119.54529,29633.8515625
BRN,2008,10579337660.4327,3874163036.30363,31834.955078125
BRN,2009,10021624495.7829,3843085001.83352,23945.62890625
BRN,2010,9240190685.73524,3832783278.32783,26165.076171875
BRN,2011,8962962962.96296,5125045837.91713,32675.1953125
BRN,2012,9071507150.71507,6180418041.80418,33872.7265625
BRN,2013,8556655665.56656,7078107810.78108,32128.12890625
BRN,2014,8629996332.96663,4891089108.91089,29301.748046875
BRN,2015,7697836450.3117,4318298496.51632,23115.396484375
BRN,2016,7551957902.45691,4435469013.56802,21775.595703125
BRN,2017,7347667106.71067,4492515804.91382,22164.94140625
BRN,2018,7556843417.6751,5753676787.67877,
BRN,2019,,,
BTN,1950,,,
BTN,1951,,,
BTN,1952,,,
BTN,1953,,,
BTN,1954,,,
BTN,1955,,,
BTN,1956,,,
BTN,1957,,,
BTN,1958,,,
BTN,1959,,,
BTN,1960,,,
BTN,1961,,,
BTN,1962,,,
BTN,1963,,,
BTN,1964,,,
BTN,1965,,,
BTN,1966,,,
BTN,1967,,,
BTN,1968,,,
BTN,1969,,,
BTN,1970,,,531.424072265625
BTN,1971,,,545.5439453125
BTN,1972,,,551.968139648438
BTN,1973,,,560.445007324219
BTN,1974,,,588.0595703125
BTN,1975,,,569.263061523438
BTN,1976,,,622.413818359375
BTN,1977,,,665.042053222656
BTN,1978,,,718.587829589844
BTN,1979,,,762.009399414063
BTN,1980,,,761.566162109375
BTN,1981,,,902.330749511719
BTN,1982,,,944.019714355469
BTN,1983,,,1067.31176757813
BTN,1984,,,1086.11669921875
BTN,1985,,,1131.201171875
BTN,1986,,,1208.65979003906
BTN,1987,,,1254.01904296875
BTN,1988,,,1326.48193359375
BTN,1989,,,1359.01586914063
BTN,1990,,,1414.50134277344
BTN,1991,,,1454.73291015625
BTN,1992,,,1616.56457519531
BTN,1993,,,1520.51318359375
BTN,1994,,,1537.48461914063
BTN,1995,,,1568.94567871094
BTN,1996,,,1695.474609375
BTN,1997,,,1919.37719726563
BTN,1998,,,1993.7666015625
BTN,1999,,,2293.77221679688
BTN,2000,200204324.748044,329086823.888008,2367.048828125
BTN,2001,197313866.403581,358425466.500079,2503.77563476563
BTN,2002,203069913.89987,419639942.405153,2877.35107421875
BTN,2003,236093456.511832,470074653.987116,3153.99462890625
BTN,2004,301535355.699589,604150936.025387,3684.20581054688
BTN,2005,405112224.610648,682604929.517423,3674.82543945313
BTN,2006,614422862.468708,668166267.560331,3607.54370117188
BTN,2007,711320153.534835,741234902.571078,3806.18627929688
BTN,2008,641289183.873989,761825051.427566,4188.63037109375
BTN,2009,625977123.20848,871101972.637909,4625.30078125
BTN,2010,673077343.64407,1121423791.38255,5264.62060546875
BTN,2011,694624658.56475,1188277569.98506,5542.89697265625
BTN,2012,677946208.073262,1103605325.59799,5343.27978515625
BTN,2013,704189732.656142,1083922136.64994,5768.705078125
BTN,2014,663676982.200389,1048789370.97318,5601.1025390625
BTN,2015,640420789.098636,1218415408.77267,6078.66943359375
BTN,2016,582123420.137132,1067509281.92007,6573.42578125
BTN,2017,649621029.854991,1106554022.69601,6781.5791015625
BTN,2018,,,
BTN,2019,,,
BWA,1950,,,
BWA,1951,,,
BWA,1952,,,
BWA,1953,,,
BWA,1954,,,
BWA,1955,,,
BWA,1956,,,
BWA,1957,,,
BWA,1958,,,
BWA,1959,,,
BWA,1960,,,239.411605834961
BWA,1961,,,258.234497070313
BWA,1962,,,278.143798828125
BWA,1963,,,291.224487304688
BWA,1964,,,310.702331542969
BWA,1965,,,296.077331542969
BWA,1966,,,323.240509033203
BWA,1967,,,375.804107666016
BWA,1968,,,416.831146240234
BWA,1969,,,395.747253417969
BWA,1970,,,457.673248291016
BWA,1971,,,585.70263671875
BWA,1972,,,735.545776367188
BWA,1973,,,905.372802734375
BWA,1974,,,1010.94750976563
BWA,1975,648092049.227952,851467545.463475,1121.408203125
BWA,1976,832387628.268856,946639965.065287,1263.58837890625
BWA,1977,984948079.662006,1039752080.1457,1433.38146972656
BWA,1978,1120323084.83224,1190685455.65355,1611.26916503906
BWA,1979,1192860489.09652,1337265605.20908,1824.36608886719
BWA,1980,1292599387.49249,1423299610.09957,2046.04321289063
BWA,1981,1339762753.34754,1491754636.29596,2341.66943359375
BWA,1982,1648292665.18583,1483878979.08081,2500.90673828125
BWA,1983,2225323362.0491,1474242106.23425,2933.16748046875
BWA,1984,2399497438.97665,1628631464.37254,3687.3779296875
BWA,1985,2610818810.23781,1752780974.4945,4280.5068359375
BWA,1986,2857038274.12977,1787639866.34079,4762.07373046875
BWA,1987,3363851086.97642,2028561664.15672,5263.779296875
BWA,1988,3874705492.42659,2538883915.52157,5821.953125
BWA,1989,3739892799.4884,3116032898.06426,7457.41552734375
BWA,1990,3730154601.92122,3442286880.86871,8109.5009765625
BWA,1991,3861023529.56659,3248680641.92373,8723.9580078125
BWA,1992,3683462049.18428,2801892412.22163,9064.5400390625
BWA,1993,3650413820.70408,2724396472.89116,9344.775390625
BWA,1994,3900294358.949,2863875350.96255,9713.3984375
BWA,1995,4324850247.58976,3239779420.34538,10634.857421875
BWA,1996,4907422154.40537,3079891776.42404,12164.150390625
BWA,1997,5542508649.44885,4154510453.28204,13007.1865234375
BWA,1998,4534129382.24065,4775919571.70588,13457.2255859375
BWA,1999,5787749887.45903,4604661413.38768,14816.8525390625
BWA,2000,5834243243.67336,4515495100.28377,15934.853515625
BWA,2001,5580784794.9153,4446571571.5373,15871.943359375
BWA,2002,5990748050.67619,4535551100.01046,18684.91015625
BWA,2003,5571426666.95788,4204446226.95314,18454.12890625
BWA,2004,5983100117.89934,4945168861.32037,19328.333984375
BWA,2005,7071471971.88622,4701091103.68714,22058.697265625
BWA,2006,7293010665.49412,4703166958.02905,22854.703125
BWA,2007,7911556694.52037,5876860312.29832,23693.724609375
BWA,2008,7715363562.43618,6907869470.84023,23895.529296875
BWA,2009,4808939946.16232,6156042093.25761,22062.998046875
BWA,2010,5579516015.07301,6554992934.52661,24694.484375
BWA,2011,7116446560.87267,7815183729.70334,27335.017578125
BWA,2012,8386067415.79033,10322118531.0526,27877.943359375
BWA,2013,11556207545.317,11355762583.5871,29904.56640625
BWA,2014,12450123421.3875,11373279000.9216,32027.1640625
BWA,2015,10422794323.8553,11637681287.2724,32209.802734375
BWA,2016,10528989848.8323,11047311461.6967,33643.8984375
BWA,2017,9177289643.61637,8457445453.20363,34368.36328125
BWA,2018,9696818550.98688,9635973385.17097,
BWA,2019,,,
CAF,1950,,,
CAF,1951,,,
CAF,1952,,,
CAF,1953,,,
CAF,1954,,,
CAF,1955,,,
CAF,1956,,,
CAF,1957,,,
CAF,1958,,,
CAF,1959,,,
CAF,1960,,,2040.43273925781
CAF,1961,,,2210.36279296875
CAF,1962,,,2206.388671875
CAF,1963,,,2077.49536132813
CAF,1964,,,2172.30053710938
CAF,1965,,,2196.13745117188
CAF,1966,,,2191.14013671875
CAF,1967,,,2173.96362304688
CAF,1968,,,2467.69506835938
CAF,1969,,,2472.03662109375
CAF,1970,,,2583.91284179688
CAF,1971,,,2487.30053710938
CAF,1972,,,2382.90307617188
CAF,1973,,,2660.30078125
CAF,1974,,,2390.78833007813
CAF,1975,,,2354.16577148438
CAF,1976,,,2345.60302734375
CAF,1977,,,2468.47680664063
CAF,1978,,,2527.609375
CAF,1979,,,2479.30590820313
CAF,1980,,,2277.724609375
CAF,1981,,,2660.4501953125
CAF,1982,,,2683.205078125
CAF,1983,,,2542.05322265625
CAF,1984,,,2739.27563476563
CAF,1985,,,3056.6767578125
CAF,1986,,,3023.43774414063
CAF,1987,,,2816.97192382813
CAF,1988,,,2963.73950195313
CAF,1989,,,3135.96899414063
CAF,1990,,,3094.1103515625
CAF,1991,,,3046.78051757813
CAF,1992,,,2926.08544921875
CAF,1993,,,2865.93481445313
CAF,1994,,,3490.5439453125
CAF,1995,,,3594.33569335938
CAF,1996,,,3050.7861328125
CAF,1997,,,3205.07299804688
CAF,1998,,,3370.65307617188
CAF,1999,,,3333.66625976563
CAF,2000,,,3440.546875
CAF,2001,,,3490.12353515625
CAF,2002,,,3495.4287109375
CAF,2003,,,3332.71459960938
CAF,2004,,,3427.6220703125
CAF,2005,,,3501.31127929688
CAF,2006,,,3587.13818359375
CAF,2007,,,3729.0439453125
CAF,2008,,,3756.33227539063
CAF,2009,174564211.524163,439413908.669474,3700.35522460938
CAF,2010,248850643.175435,488134922.477725,3849.94116210938
CAF,2011,361848691.042822,475277196.275008,4118.43212890625
CAF,2012,386274135.001904,498560440.927864,4285.564453125
CAF,2013,290397860.734122,305617689.130406,2730.69067382813
CAF,2014,330229406.353728,485752301.019797,2772.88671875
CAF,2015,363218233.240555,536010489.962194,3136.90869140625
CAF,2016,333327933.172901,564056498.216173,3307.30688476563
CAF,2017,409777675.707591,654787020.851811,3388.49975585938
CAF,2018,469911061.925426,800947582.96183,
CAF,2019,,,
CAN,1950,,,154594.171875
CAN,1951,,,159791.46875
CAN,1952,,,173557.71875
CAN,1953,,,181696.578125
