year,Tariff_RES,iso3c
1984,95.8255004882812,MLI
1985,96.4304962158203,MLI
1986,88.9284973144531,MLI
1987,87.5975036621094,MLI
1988,93.7080001831055,MLI
1989,92.921501159668,MLI
1990,93.5869979858398,MLI
1991,86.8714981079102,MLI
1992,86.5690002441406,MLI
1993,84.9355010986328,MLI
1994,90.1989974975586,MLI
1995,82.4499969482422,MLI
1996,80.75,MLI
1997,80.1500015258789,MLI
1998,79.1500015258789,MLI
1999,81.9000015258789,MLI
2000,86.5500030517578,MLI
2001,84.5084838867188,MLI
2002,82.4669647216797,MLI
2003,82.4669647216797,MLI
2004,85.6012954711914,MLI
2005,82.5870513916016,MLI
2006,,MLI
1970,,MRT
1971,,MRT
1972,,MRT
1973,,MRT
1974,,MRT
1975,,MRT
1976,,MRT
1977,,MRT
1978,,MRT
1979,,MRT
1980,78.7396850585938,MRT
1981,83.4801635742188,MRT
1982,80.463493347168,MRT
1983,80.0325393676758,MRT
1984,81.9000015258789,MRT
1985,81.1500015258789,MRT
1986,83.1500015258789,MRT
1987,84.9499969482422,MRT
1988,84.3000030517578,MRT
1989,85.5,MRT
1990,76.9000015258789,MRT
1991,76.1500015258789,MRT
1992,76.75,MRT
1993,76.6999969482422,MRT
1994,75.3499984741211,MRT
1995,83.6500015258789,MRT
1996,84.2750015258789,MRT
1997,84.8499984741211,MRT
1998,85.8000030517578,MRT
1999,88.7545547485352,MRT
2000,89.8607482910156,MRT
2001,91.11767578125,MRT
2002,88.2686309814453,MRT
2003,88.2686309814453,MRT
2004,88.2686309814453,MRT
2005,93.1287689208984,MRT
2006,,MRT
1970,,MUS
1971,,MUS
1972,,MUS
1973,,MUS
1974,,MUS
1975,,MUS
1976,,MUS
1977,,MUS
1978,,MUS
1979,,MUS
1980,75.0732116699219,MUS
1981,74.1500015258789,MUS
1982,74.4000015258789,MUS
1983,71.25,MUS
1984,71.9000015258789,MUS
1985,71.5500030517578,MUS
1986,68.8499984741211,MUS
1987,71.6500015258789,MUS
1988,74.875,MUS
1989,77.9499969482422,MUS
1990,77.7099990844727,MUS
1991,76.4700012207031,MUS
1992,76.8300018310547,MUS
1993,77.1900024414063,MUS
1994,77.0999984741211,MUS
1995,77.5999984741211,MUS
1996,79.1500015258789,MUS
1997,78.9499969482422,MUS
1998,77.8499984741211,MUS
1999,84.8499984741211,MUS
2000,83.3000030517578,MUS
2001,85.0273971557617,MUS
2002,86.1493377685547,MUS
2003,86.2544174194336,MUS
2004,86.2849731445313,MUS
2005,95.0386047363281,MUS
2006,,MUS
1970,,MAR
1971,,MAR
1972,,MAR
1973,,MAR
1974,,MAR
1975,,MAR
1976,,MAR
1977,,MAR
1978,,MAR
1979,,MAR
1980,59.2975616455078,MAR
1981,63.6585388183594,MAR
1982,62.75,MAR
1983,72.9000015258789,MAR
1984,76.4499969482422,MAR
1985,78.8000030517578,MAR
1986,80,MAR
1987,81.1500015258789,MAR
1988,78.0999984741211,MAR
1989,78.0500030517578,MAR
1990,78.1500015258789,MAR
1991,77.9000015258789,MAR
1992,78.0999984741211,MAR
1993,78.9499969482422,MAR
1994,79,MAR
1995,80.8499984741211,MAR
1996,79.9499969482422,MAR
1997,72.5999984741211,MAR
1998,72.6999969482422,MAR
1999,73,MAR
2000,75.2806549072266,MAR
2001,75.4277954101563,MAR
2002,76.7520446777344,MAR
2003,76.8256149291992,MAR
2004,77.8555908203125,MAR
2005,80.8719329833984,MAR
2006,,MAR
1970,,MOZ
1971,,MOZ
1972,,MOZ
1973,,MOZ
1974,,MOZ
1975,,MOZ
1976,,MOZ
1977,,MOZ
1978,,MOZ
1979,,MOZ
1980,84.283332824707,MOZ
1981,87.4266662597656,MOZ
1982,90.8433303833008,MOZ
1983,86.196662902832,MOZ
1984,89.0666656494141,MOZ
1985,88.520004272461,MOZ
1986,89.75,MOZ
1987,87.6999969482422,MOZ
1988,89.0641403198242,MOZ
1989,87.2282867431641,MOZ
1990,88.0424270629883,MOZ
1991,87.5565719604492,MOZ
1992,86.8707122802734,MOZ
1993,84.9348602294922,MOZ
1994,85.7490005493164,MOZ
1995,86.5500030517578,MOZ
1996,87.9499969482422,MOZ
1997,86.5,MOZ
1998,86.3499984741211,MOZ
1999,89.0500030517578,MOZ
2000,89.0500030517578,MOZ
2001,89.0500030517578,MOZ
2002,89.3673934936524,MOZ
2003,89.0500030517578,MOZ
2004,91.1923904418945,MOZ
2005,91.1923904418945,MOZ
2006,,MOZ
1970,,NER
1971,,NER
1972,,NER
1973,,NER
1974,,NER
1975,,NER
1976,,NER
1977,,NER
1978,,NER
1979,,NER
1980,80.6979217529297,NER
1981,80.0166702270508,NER
1982,85.2395858764649,NER
1983,80.357292175293,NER
1984,80.1302108764648,NER
1985,81.7197875976563,NER
1986,81.6062469482422,NER
1987,84.671875,NER
1988,84.5583343505859,NER
1989,83.9906234741211,NER
1990,83.0822906494141,NER
1991,85.0124969482422,NER
1992,85.9208374023438,NER
1993,81.9468765258789,NER
1994,87.169792175293,NER
1995,81.6062469482422,NER
1996,83.6500015258789,NER
1997,81.3499984741211,NER
1998,81.3499984741211,NER
1999,80.5500030517578,NER
2000,82.6500015258789,NER
2001,82.7688369750977,NER
2002,82.6500015258789,NER
2003,82.6500015258789,NER
2004,82.6500015258789,NER
2005,82.7688369750977,NER
2006,,NER
1970,,NGA
1971,,NGA
1972,,NGA
1973,,NGA
1974,,NGA
1975,,NGA
1976,,NGA
1977,,NGA
1978,,NGA
1979,,NGA
1980,74.6590423583984,NGA
1981,77.9192810058594,NGA
1982,75.4000015258789,NGA
1983,76.3499984741211,NGA
1984,75.6500015258789,NGA
1985,75.9166717529297,NGA
1986,62.6333312988281,NGA
1987,80.0500030517578,NGA
1988,74.1999969482422,NGA
1989,71.5,NGA
1990,71.25,NGA
1991,74.3499984741211,NGA
1992,75.9499969482422,NGA
1993,78.25,NGA
1994,77.0999984741211,NGA
1995,74.25,NGA
1996,66.8499984741211,NGA
1997,71.4000015258789,NGA
1998,70.9000015258789,NGA
1999,82.4000015258789,NGA
2000,83.9499969482422,NGA
2001,81.962158203125,NGA
2002,79.7534408569336,NGA
2003,77.4710998535156,NGA
2004,72.6119232177734,NGA
2005,91.0915145874023,NGA
2006,,NGA
1970,,ZWE
1971,,ZWE
1972,,ZWE
1973,,ZWE
1974,,ZWE
1975,,ZWE
1976,,ZWE
1977,,ZWE
1978,,ZWE
1979,,ZWE
1980,97.0166625976563,ZWE
1981,93.2701568603516,ZWE
1982,89.5236434936524,ZWE
1983,82.0999984741211,ZWE
1984,82.966667175293,ZWE
1985,84.5833358764648,ZWE
1986,83.8000030517578,ZWE
1987,83.4000015258789,ZWE
1988,83.0500030517578,ZWE
1989,82.4000015258789,ZWE
1990,82.1624984741211,ZWE
1991,83.2249984741211,ZWE
1992,79.7874984741211,ZWE
1993,81.9000015258789,ZWE
1994,83.1500015258789,ZWE
1995,85.5999984741211,ZWE
1996,80.6500015258789,ZWE
1997,81.0500030517578,ZWE
1998,78.6500015258789,ZWE
1999,82.6500015258789,ZWE
2000,84,ZWE
2001,84.5894775390625,ZWE
2002,84.5894775390625,ZWE
2003,86.4000015258789,ZWE
2004,83.4105224609375,ZWE
2005,84.5052642822266,ZWE
2006,,ZWE
1970,,RWA
1971,,RWA
1972,,RWA
1973,,RWA
1974,,RWA
1975,,RWA
1976,,RWA
1977,,RWA
1978,,RWA
1979,,RWA
1980,75.7696685791016,RWA
1981,77.7692642211914,RWA
1982,76.1225433349609,RWA
1983,75.8872985839844,RWA
1984,70.9471282958984,RWA
1985,69.4180297851563,RWA
1986,67.6536865234375,RWA
1987,71.3000030517578,RWA
1988,69.875,RWA
1989,68.4000015258789,RWA
1990,68.6750030517578,RWA
1991,68.1500015258789,RWA
1992,71.6500015258789,RWA
1993,76.8000030517578,RWA
1994,84.1500015258789,RWA
1995,78.0999984741211,RWA
1996,76.0999984741211,RWA
1997,74.4499969482422,RWA
1998,80.5999984741211,RWA
1999,87.3000030517578,RWA
2000,87.0500030517578,RWA
2001,88.2349700927735,RWA
2002,91.5359497070312,RWA
2003,91.6375122070312,RWA
2004,81.3790893554688,RWA
2005,84.1383666992188,RWA
2006,,RWA
1970,,SEN
1971,,SEN
1972,,SEN
1973,,SEN
1974,,SEN
1975,,SEN
1976,,SEN
1977,,SEN
1978,,SEN
1979,,SEN
1980,82.9692306518555,SEN
1981,83.0480804443359,SEN
1982,79.2634582519531,SEN
1983,83.3634643554688,SEN
1984,82.6538467407227,SEN
1985,83.6788482666016,SEN
1986,79.5,SEN
1987,79.3000030517578,SEN
1988,82.0500030517578,SEN
1989,78.25,SEN
1990,76.0500030517578,SEN
1991,74.5,SEN
1992,75.6999969482422,SEN
1993,78.3000030517578,SEN
1994,85.3000030517578,SEN
1995,84.5749969482422,SEN
1996,83.5500030517578,SEN
1997,76.0500030517578,SEN
1998,77.4000015258789,SEN
1999,83.9499969482422,SEN
2000,86.5500030517578,SEN
2001,89.1314468383789,SEN
2002,86.8858795166016,SEN
2003,86.8858795166016,SEN
2004,86.975700378418,SEN
2005,86.975700378418,SEN
2006,,SEN
1970,,SLE
1971,,SLE
1972,,SLE
1973,,SLE
1974,,SLE
1975,,SLE
1976,,SLE
1977,,SLE
1978,,SLE
1979,,SLE
1980,73.0912475585938,SLE
1981,72.3074951171875,SLE
1982,79.0999984741211,SLE
1983,71.3000030517578,SLE
1984,73.4000015258789,SLE
1985,73.8499984741211,SLE
1986,52.4000015258789,SLE
1987,77.6999969482422,SLE
1988,60.8499984741211,SLE
1989,62.0250015258789,SLE
1990,66.9499969482422,SLE
1991,68.2249984741211,SLE
1992,70.8000030517578,SLE
1993,72.4250030517578,SLE
1994,73.9000015258789,SLE
1995,81.8499984741211,SLE
1996,78.0749969482422,SLE
1997,79.3499984741211,SLE
1998,75.5,SLE
1999,74,SLE
2000,78.1999969482422,SLE
2001,81.0590209960938,SLE
2002,81.0590209960938,SLE
2003,81.0590209960938,SLE
2004,82.2502746582031,SLE
2005,82.2502746582031,SLE
2006,,SLE
1970,,NAM
1971,,NAM
1972,,NAM
1973,,NAM
1974,,NAM
1975,,NAM
1976,,NAM
1977,,NAM
1978,,NAM
1979,,NAM
1980,,NAM
1981,,NAM
1982,,NAM
1983,,NAM
1984,,NAM
1985,76.4000015258789,NAM
1986,77.5,NAM
1987,82.9000015258789,NAM
1988,83.9000015258789,NAM
1989,84.9000015258789,NAM
1990,86,NAM
1991,72.0999984741211,NAM
1992,81.4000015258789,NAM
1993,82.0999984741211,NAM
1994,81.9000015258789,NAM
1995,79.4000015258789,NAM
1996,79.4000015258789,NAM
1997,79,NAM
1998,77.3000030517578,NAM
1999,75.5999984741211,NAM
2000,73.3000030517578,NAM
2001,79.2650604248047,NAM
2002,82.338737487793,NAM
2003,77.3438949584961,NAM
2004,77.3438949584961,NAM
2005,77.3438949584961,NAM
2006,,NAM
1970,,SDN
1971,,SDN
1972,,SDN
1973,,SDN
1974,,SDN
1975,,SDN
1976,,SDN
1977,,SDN
1978,,SDN
1979,,SDN
1980,,SDN
1981,,SDN
1982,,SDN
1983,,SDN
1984,,SDN
1985,,SDN
1986,,SDN
1987,,SDN
1988,,SDN
1989,,SDN
1990,,SDN
1991,,SDN
1992,,SDN
1993,,SDN
1994,,SDN
1995,,SDN
1996,,SDN
1997,,SDN
1998,,SDN
1999,,SDN
2000,,SDN
2001,,SDN
2002,,SDN
2003,,SDN
2004,,SDN
2005,,SDN
2006,,SDN
1970,,SWZ
1971,,SWZ
1972,,SWZ
1973,,SWZ
1974,,SWZ
1975,,SWZ
1976,,SWZ
1977,,SWZ
1978,,SWZ
1979,,SWZ
1980,82.0263366699219,SWZ
1981,87.5834121704102,SWZ
1982,78.4663391113281,SWZ
1983,79.7687835693359,SWZ
1984,78.8136596679688,SWZ
1985,80.0292663574219,SWZ
1986,84.5443878173828,SWZ
1987,84.8917083740234,SWZ
1988,86.1073150634766,SWZ
1989,88.0175628662109,SWZ
1990,80.7238998413086,SWZ
1991,82.2868347167969,SWZ
1992,85.9336547851563,SWZ
1993,84.631217956543,SWZ
1994,83.50244140625,SWZ
1995,83.2419509887695,SWZ
1996,83.5892639160156,SWZ
1997,82.1999969482422,SWZ
1998,83.3000030517578,SWZ
1999,84.25,SWZ
2000,83.8000030517578,SWZ
2001,86.271728515625,SWZ
2002,86.8589096069336,SWZ
2003,86.7974548339844,SWZ
2004,86.7974548339844,SWZ
2005,91.059326171875,SWZ
2006,,SWZ
1970,,TZA
1971,,TZA
1972,,TZA
1973,,TZA
1974,,TZA
1975,,TZA
1976,,TZA
1977,,TZA
1978,,TZA
1979,,TZA
1980,81.1220779418945,TZA
1981,84.6103897094727,TZA
1982,84.1999969482422,TZA
1983,82.375,TZA
1984,81.75,TZA
1985,80.125,TZA
1986,75.75,TZA
1987,80.125,TZA
1988,80.9499969482422,TZA
1989,82,TZA
1990,81.4000015258789,TZA
1991,80.375,TZA
1992,81.4000015258789,TZA
1993,83.5,TZA
1994,79.4000015258789,TZA
1995,83.75,TZA
1996,82.25,TZA
1997,83.3499984741211,TZA
1998,84.3499984741211,TZA
1999,87.6500015258789,TZA
2000,86.5500030517578,TZA
2001,86.6247253417969,TZA
2002,87.9697189331055,TZA
2003,89.3147201538086,TZA
2004,90.6597213745117,TZA
2005,90.465446472168,TZA
2006,,TZA
1970,,TGO
1971,,TGO
1972,,TGO
1973,,TGO
1974,,TGO
1975,,TGO
1976,,TGO
1977,,TGO
1978,,TGO
1979,,TGO
1980,76.7203369140625,TGO
1981,73.4271240234375,TGO
1982,82.0576324462891,TGO
1983,80.9220352172852,TGO
1984,82.9661026000977,TGO
1985,78.8779678344727,TGO
1986,78.4237289428711,TGO
1987,77.4016952514648,TGO
1988,79.6728820800781,TGO
1989,80.5813598632813,TGO
1990,79.2186431884766,TGO
1991,81.7169494628906,TGO
1992,84.5559310913086,TGO
1993,88.984748840332,TGO
1994,88.1898345947266,TGO
1995,86.5999984741211,TGO
1996,87,TGO
1997,85.5999984741211,TGO
1998,82.6999969482422,TGO
1999,85.1500015258789,TGO
2000,86.4000015258789,TGO
2001,88.6510314941406,TGO
2002,88.6510314941406,TGO
2003,88.7635879516602,TGO
2004,88.7542114257813,TGO
2005,86.3062057495117,TGO
2006,,TGO
1970,,TUN
1971,,TUN
1972,,TUN
1973,,TUN
1974,,TUN
1975,,TUN
1976,,TUN
1977,,TUN
1978,,TUN
1979,,TUN
1980,76.9322967529297,TUN
1981,78.5,TUN
1982,75,TUN
1983,72.1999969482422,TUN
1984,72.1999969482422,TUN
1985,71.6999969482422,TUN
1986,73.9000015258789,TUN
1987,75.1999969482422,TUN
1988,75.1500015258789,TUN
1989,76.3499984741211,TUN
1990,76.3000030517578,TUN
1991,75.8000030517578,TUN
1992,76.0500030517578,TUN
1993,76.5749969482422,TUN
1994,77,TUN
1995,79.4000015258789,TUN
1996,78.8499984741211,TUN
1997,79.1999969482422,TUN
1998,80.5500030517578,TUN
1999,81.25,TUN
2000,81.6500015258789,TUN
2001,79.9310150146484,TUN
2002,79.9436645507813,TUN
2003,83.2407989501953,TUN
2004,83.5956649780274,TUN
2005,81.6053237915039,TUN
2006,,TUN
1970,,UGA
1971,,UGA
1972,,UGA
1973,,UGA
1974,,UGA
1975,,UGA
1976,,UGA
1977,,UGA
1978,,UGA
1979,,UGA
1980,57.1372909545899,UGA
1981,-95.1847229003906,UGA
1982,64.044921875,UGA
1983,66.8788146972656,UGA
1984,73.6093215942383,UGA
1985,79.4542388916016,UGA
1986,79.0999984741211,UGA
1987,77.3499984741211,UGA
1988,81.5999984741211,UGA
1989,80.6999969482422,UGA
1990,78.6999969482422,UGA
1991,76.6500015258789,UGA
1992,78,UGA
1993,77.9000015258789,UGA
1994,78.75,UGA
1995,87.3499984741211,UGA
1996,90.0999984741211,UGA
1997,89.9499969482422,UGA
1998,91.6500015258789,UGA
1999,91.1500015258789,UGA
2000,92.2934341430664,UGA
2001,91.9740982055664,UGA
2002,89.2600402832031,UGA
2003,89.7051086425781,UGA
2004,89.7742004394531,UGA
2005,87.6323089599609,UGA
2006,,UGA
1970,,BFA
1971,,BFA
1972,,BFA
1973,,BFA
1974,,BFA
1975,,BFA
1976,,BFA
1977,,BFA
1978,,BFA
1979,,BFA
1980,49.8314514160156,BFA
1981,54.4141502380371,BFA
1982,57.7908782958984,BFA
1983,62.6147766113281,BFA
1984,66.4738998413086,BFA
1985,67.4386749267578,BFA
1986,51.7610054016113,BFA
1987,61.6500015258789,BFA
1988,63.8333358764649,BFA
1989,68.0666656494141,BFA
1990,70.3499984741211,BFA
1991,71.6833343505859,BFA
1992,75.6166687011719,BFA
1993,79.1999969482422,BFA
1994,79.0999984741211,BFA
1995,82,BFA
1996,76.9499969482422,BFA
1997,76.6500015258789,BFA
1998,78.5999984741211,BFA
1999,85.5999984741211,BFA
2000,89.3000030517578,BFA
2001,89.373291015625,BFA
2002,90.6191787719727,BFA
2003,89.373291015625,BFA
2004,89.3000030517578,BFA
2005,89.3000030517578,BFA
2006,,BFA
1970,,ZMB
1971,,ZMB
1972,,ZMB
1973,,ZMB
1974,,ZMB
1975,,ZMB
1976,,ZMB
1977,,ZMB
1978,,ZMB
1979,,ZMB
1980,89.5,ZMB
1981,90.2291641235352,ZMB
1982,88.625,ZMB
1983,91.8333358764649,ZMB
1984,88.9166641235352,ZMB
1985,81.0416717529297,ZMB
1986,80.4583358764648,ZMB
1987,77.25,ZMB
1988,78.4199981689453,ZMB
1989,69.2900009155274,ZMB
1990,76.9599990844727,ZMB
1991,72.7299957275391,ZMB
1992,79.25,ZMB
1993,78.3499984741211,ZMB
1994,77.3499984741211,ZMB
1995,80.1500015258789,ZMB
1996,83.0500030517578,ZMB
1997,82.25,ZMB
1998,85.1999969482422,ZMB
1999,85.0999984741211,ZMB
2000,83.25,ZMB
2001,83.373161315918,ZMB
2002,82.7573547363281,ZMB
2003,83.4963226318359,ZMB
2004,82.7573547363281,ZMB
2005,82.8805160522461,ZMB
2006,,ZMB
1970,,PNG
1971,,PNG
1972,,PNG
1973,,PNG
1974,,PNG
1975,,PNG
1976,,PNG
1977,,PNG
1978,,PNG
1979,,PNG
1980,91.8712768554687,PNG
1981,91.3695068359375,PNG
1982,89.6634750366211,PNG
1983,89.0613479614258,PNG
1984,88.3588638305664,PNG
1985,88.0578002929688,PNG
1986,86.3517761230469,PNG
1987,85.8499984741211,PNG
1988,85.2375030517578,PNG
1989,81.7750015258789,PNG
1990,81.0124969482422,PNG
1991,81.3499984741211,PNG
1992,79.5875015258789,PNG
1993,77.3249969482422,PNG
1994,75.8625030517578,PNG
1995,74.9000015258789,PNG
1996,81.0999984741211,PNG
1997,81,PNG
1998,80.5500030517578,PNG
1999,90.4499969482422,PNG
2000,94,PNG
2001,94.6246490478516,PNG
2002,94.9830093383789,PNG
2003,94.9830093383789,PNG
2004,95.728385925293,PNG
2005,95.728385925293,PNG
2006,,PNG
1970,,ARM
1971,,ARM
1972,,ARM
1973,,ARM
1974,,ARM
1975,,ARM
1976,,ARM
1977,,ARM
1978,,ARM
1979,,ARM
1980,,ARM
1981,,ARM
1982,,ARM
1983,,ARM
1984,,ARM
1985,,ARM
1986,,ARM
1987,,ARM
1988,,ARM
1989,,ARM
1990,,ARM
1991,,ARM
1992,,ARM
1993,,ARM
1994,,ARM
1995,,ARM
1996,,ARM
1997,96.2867965698242,ARM
1998,97.2522277832031,ARM
1999,96.8066482543945,ARM
2000,96.8066482543945,ARM
2001,97.5492858886719,ARM
2002,97.7720794677735,ARM
2003,97.7720794677735,ARM
2004,97.9535217285156,ARM
2005,97.9558029174805,ARM
2006,,ARM
1970,,AZE
1971,,AZE
1972,,AZE
1973,,AZE
1974,,AZE
1975,,AZE
1976,,AZE
1977,,AZE
1978,,AZE
1979,,AZE
1980,,AZE
1981,,AZE
1982,,AZE
1983,,AZE
1984,,AZE
1985,,AZE
1986,,AZE
1987,,AZE
1988,,AZE
1989,,AZE
1990,,AZE
1991,,AZE
1992,,AZE
1993,,AZE
1994,,AZE
1995,,AZE
1996,,AZE
1997,88,AZE
1998,88,AZE
1999,88,AZE
2000,89.1999969482422,AZE
2001,89.1999969482422,AZE
2002,89.1999969482422,AZE
2003,91.3000030517578,AZE
2004,91.3000030517578,AZE
2005,94.3000030517578,AZE
2006,,AZE
1970,,BLR
1971,,BLR
1972,,BLR
1973,,BLR
1974,,BLR
1975,,BLR
1976,,BLR
1977,,BLR
1978,,BLR
1979,,BLR
1980,,BLR
1981,,BLR
1982,,BLR
1983,,BLR
1984,,BLR
1985,,BLR
1986,,BLR
1987,,BLR
1988,,BLR
1989,,BLR
1990,,BLR
1991,,BLR
1992,,BLR
1993,,BLR
1994,,BLR
1995,92.9097061157227,BLR
1996,92.6300506591797,BLR
1997,92.2352905273438,BLR
1998,91.9570159912109,BLR
1999,92.4285430908203,BLR
2000,92.9599304199219,BLR
2001,92.9959945678711,BLR
2002,93.7249526977539,BLR
2003,92.4867782592773,BLR
2004,93.3802719116211,BLR
2005,93.3802719116211,BLR
2006,,BLR
1970,,ALB
1971,,ALB
1972,,ALB
1973,,ALB
1974,,ALB
1975,,ALB
1976,,ALB
1977,,ALB
1978,,ALB
1979,,ALB
1980,,ALB
1981,,ALB
1982,,ALB
1983,,ALB
1984,,ALB
1985,,ALB
1986,,ALB
1987,,ALB
1988,,ALB
1989,,ALB
1990,,ALB
1991,,ALB
1992,,ALB
1993,,ALB
1994,,ALB
1995,,ALB
1996,86.3321762084961,ALB
1997,84.5098037719727,ALB
1998,85.5121078491211,ALB
1999,87.1522521972656,ALB
2000,89.2479782104492,ALB
2001,93.1660919189453,ALB
2002,92.8927307128906,ALB
2003,92.0726623535156,ALB
2004,93.3756637573242,ALB
2005,94.5784301757813,ALB
2006,,ALB
1970,,GEO
1971,,GEO
1972,,GEO
1973,,GEO
1974,,GEO
1975,,GEO
1976,,GEO
1977,,GEO
1978,,GEO
1979,,GEO
1980,,GEO
1981,,GEO
1982,,GEO
1983,,GEO
1984,,GEO
1985,,GEO
1986,,GEO
1987,,GEO
1988,,GEO
1989,,GEO
1990,,GEO
1991,,GEO
1992,,GEO
1993,,GEO
1994,,GEO
1995,,GEO
1996,,GEO
1997,91.4048843383789,GEO
1998,91.0424118041992,GEO
1999,93.3830108642578,GEO
2000,92.7946319580078,GEO
2001,93.0763549804688,GEO
2002,94.2275924682617,GEO
2003,94.2709045410156,GEO
2004,94.1674346923828,GEO
2005,93.96630859375,GEO
2006,,GEO
1970,,KAZ
1971,,KAZ
1972,,KAZ
1973,,KAZ
1974,,KAZ
1975,,KAZ
1976,,KAZ
1977,,KAZ
1978,,KAZ
1979,,KAZ
1980,,KAZ
1981,,KAZ
1982,,KAZ
1983,,KAZ
1984,,KAZ
1985,,KAZ
1986,,KAZ
1987,,KAZ
1988,,KAZ
1989,,KAZ
1990,,KAZ
1991,,KAZ
1992,,KAZ
1993,,KAZ
1994,,KAZ
1995,94.8194274902344,KAZ
1996,94.7918701171875,KAZ
1997,92.6700439453125,KAZ
1998,92.459846496582,KAZ
1999,95.359992980957,KAZ
2000,95.4019241333008,KAZ
2001,95.1102981567383,KAZ
2002,94.8875503540039,KAZ
2003,94.8420104980469,KAZ
2004,95.3061599731445,KAZ
2005,95.3061599731445,KAZ
2006,,KAZ
1970,,KGZ
1971,,KGZ
1972,,KGZ
1973,,KGZ
1974,,KGZ
1975,,KGZ
1976,,KGZ
1977,,KGZ
1978,,KGZ
1979,,KGZ
1980,,KGZ
1981,,KGZ
1982,,KGZ
1983,,KGZ
1984,,KGZ
1985,,KGZ
1986,,KGZ
1987,,KGZ
1988,,KGZ
1989,,KGZ
1990,,KGZ
1991,,KGZ
1992,,KGZ
1993,,KGZ
1994,,KGZ
1995,,KGZ
1996,,KGZ
1997,89,KGZ
1998,89,KGZ
1999,90.8000030517578,KGZ
2000,94.8000030517578,KGZ
2001,94.8000030517578,KGZ
2002,94.8000030517578,KGZ
2003,94.6999969482422,KGZ
2004,94.9000015258789,KGZ
2005,94.9000015258789,KGZ
2006,,KGZ
1970,,BGR
1971,,BGR
1972,,BGR
1973,,BGR
1974,,BGR
1975,,BGR
1976,,BGR
1977,,BGR
1978,,BGR
1979,,BGR
1980,,BGR
1981,,BGR
1982,,BGR
1983,,BGR
1984,,BGR
1985,,BGR
1986,,BGR
1987,,BGR
1988,,BGR
1989,,BGR
1990,93.8538513183594,BGR
1991,94.6804656982422,BGR
1992,89.1722869873047,BGR
1993,87.371322631836,BGR
1994,87.0503921508789,BGR
1995,86.7274627685547,BGR
1996,87.3834686279297,BGR
1997,89.8510055541992,BGR
1998,88.8681182861328,BGR
1999,91.3429336547852,BGR
2000,92.4697799682617,BGR
2001,93.0344772338867,BGR
2002,93.232177734375,BGR
2003,93.6378021240234,BGR
2004,94.4046478271484,BGR
2005,94.4102554321289,BGR
2006,,BGR
1970,,MDA
1971,,MDA
1972,,MDA
1973,,MDA
1974,,MDA
1975,,MDA
1976,,MDA
1977,,MDA
1978,,MDA
1979,,MDA
1980,,MDA
1981,,MDA
1982,,MDA
1983,,MDA
1984,,MDA
1985,,MDA
1986,,MDA
1987,,MDA
1988,,MDA
1989,,MDA
1990,,MDA
1991,,MDA
1992,,MDA
1993,,MDA
1994,,MDA
1995,94.3318252563477,MDA
1996,95.8234481811524,MDA
1997,94.5756988525391,MDA
1998,94.4934539794922,MDA
1999,93.9578704833984,MDA
2000,94.5622100830078,MDA
2001,95.7135543823242,MDA
2002,95.5903701782227,MDA
2003,95.4797515869141,MDA
2004,95.9485321044922,MDA
2005,96.471305847168,MDA
2006,,MDA
1970,,RUS
1971,,RUS
1972,,RUS
1973,,RUS
1974,,RUS
1975,,RUS
1976,,RUS
1977,,RUS
1978,,RUS
1979,,RUS
1980,,RUS
1981,,RUS
1982,,RUS
1983,,RUS
1984,,RUS
1985,,RUS
1986,,RUS
1987,,RUS
1988,,RUS
1989,,RUS
1990,,RUS
1991,,RUS
1992,95.3183364868164,RUS
1993,95.3183364868164,RUS
1994,92.6247711181641,RUS
1995,93.0095672607422,RUS
1996,93.0095672607422,RUS
1997,91.919319152832,RUS
1998,91.0855941772461,RUS
1999,91.919319152832,RUS
2000,92.8813018798828,RUS
2001,93.6508941650391,RUS
2002,92.7530364990234,RUS
2003,92.4794235229492,RUS
2004,92.0486373901367,RUS
2005,91.7124938964844,RUS
2006,,RUS
1970,,TJK
1971,,TJK
1972,,TJK
1973,,TJK
1974,,TJK
1975,,TJK
1976,,TJK
1977,,TJK
1978,,TJK
1979,,TJK
1980,,TJK
1981,,TJK
1982,,TJK
1983,,TJK
1984,,TJK
1985,,TJK
1986,,TJK
1987,,TJK
1988,,TJK
1989,,TJK
1990,,TJK
1991,,TJK
1992,,TJK
1993,,TJK
1994,,TJK
1995,,TJK
1996,,TJK
1997,94.8117065429688,TJK
1998,96.8745193481445,TJK
1999,96.8745193481445,TJK
2000,94.9992370605469,TJK
2001,94.8117065429688,TJK
2002,94.8117065429688,TJK
2003,94.8117065429688,TJK
2004,95.0176467895508,TJK
2005,95.0831985473633,TJK
2006,,TJK
1970,,CHN
1971,,CHN
1972,,CHN
1973,,CHN
1974,,CHN
1975,,CHN
1976,,CHN
1977,,CHN
1978,,CHN
1979,,CHN
1980,67.9000015258789,CHN
1981,67.9000015258789,CHN
1982,67.9000015258789,CHN
1983,69.375,CHN
1984,68.6999969482422,CHN
1985,70.375,CHN
1986,74.5999984741211,CHN
1987,75,CHN
1988,75.6166687011719,CHN
1989,75.033332824707,CHN
1990,75.9000015258789,CHN
1991,75.0500030517578,CHN
1992,76.5,CHN
1993,77.5,CHN
1994,80.1999969482422,CHN
1995,86.5999984741211,CHN
1996,86.8000030517578,CHN
1997,89.8000030517578,CHN
