ccode,period,Year,rgdpo,hc,inv_share,Penn_GDP_PPP,Penn_GDP_PPP_log,pop_log,GDP_pc_growth,pop_growth,KOF_econ,KOF_defacto,KOF_dejure,KOF_trade,KOF_trade_df,KOF_trade_dj,KOF_finance,KOF_finance_df,KOF_finance_dj,inflation,Trade_to_GDP,EXP_to_GDP,IMP_to_GDP,population,Exports_USD_current,Exports_USD_constant,Imports_USD_current,Imports_USD_constant,CTS,Lietal,Alcala,KAOPEN,chinn_ito_normed,LMF_FDI_total_stocks_GDP,LMF_open,LMF_EQ,UNC_FDI_in_stock_GDP,UNC_FDI_out_stock_GDP,UNC_FDI_total_stocks_GDP,FTI_panel,FTI_original,FTI_reduced,Tariff_RES,Tariff_WITS,HF_econ,HF_fin,HF_trade,FTI_original_ipo,FTI_reduced_ipo,Tariff_WITS_ipo,LMF_open_pv,FIN_CUR,CAPITAL,first_year
ALB,"(2005,2010]",2008,23435.7078125,2.89104027748108,31.5083461999893,7.84072918585198,2.04961703204859,1.09672059260279,9.55120209466616,-0.921497265123832,57.5793190002441,55.3264488220215,59.8321899414063,65.8132476806641,57.7597633361816,73.8667327880859,49.3453895568848,52.8931312561035,45.7976493835449,2.90266596489464,77.3118209884533,26.3960067615196,50.9158142269337,2950083.6,2979043765.27547,2671768505.3552,5749222131.28498,5417209065.73635,4.76563583644877,-0.507797748203369,346934.558492284,-0.996245685219765,0.21586903333664,2985.6,83,9978.4,2693.326,115.74,2809.066,6.972,6.974,7.56,,94.8428746879,62.76,68,74.6,6.974,7.56,94.8428746879,60.094922636,,,2006
ALB,"(2010,2015]",2013,30414.1109375,2.92407517433167,23.1810438632965,10.4087596463952,2.34170440662474,1.07225438171258,3.25010252267548,-0.117145027162198,63.9035179138184,61.5141052246094,66.2929290771485,70.8350128173828,63.1272827148438,78.5427444458008,56.9720222473145,59.9009323120117,54.0431121826172,2.18555232272803,76.1622787387316,28.5151506394895,47.647128099242,2894099,3573191627.08821,3626053605.85897,5974923653.69771,5861929218.2527,4.28501577452179,-0.522878134770234,332774.059241802,-0.141151502728462,0.416441917419434,4105,124,13423,4252.99,243.928,4496.918,7.654,7.652,7.812,,97.5152076036,65.38,68,82.94,7.652,7.812,97.5152076036,102.498517985,,,2011
ALB,"(2015,2020]",2017.5,33908.052734375,2.94776177406311,19.9072696268559,11.5793240745084,2.44873252783867,1.07441072917811,3.07495288311281,0.116766744762709,69.076602935791,65.1773567199707,72.9758567810059,74.9183654785156,64.0614337921143,85.7752838134766,63.2348537445068,66.2932815551758,60.176420211792,1.76328127059447,76.6845233523149,30.7397380408804,45.9447853114345,2871978,4110874088.72664,4530003219.91783,6120923839.50959,6591278640.91246,4.28159511835267,-0.541145717813056,,-0.141151502728462,0.416441917419434,,,,6542.11333333333,480.513333333333,7022.62666666667,8.275,8.28,8.295,,97.9547541431667,65.325,70,87.725,8.28,8.295,97.9547541431667,,,,2015.5
AND,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,,,,,13411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
AND,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,,,,,16435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961
AND,"(1965,1970]",1968,,,,,,,,,,,,,,,,,,,,,,21925.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966
AND,"(1970,1975]",1973,,,,,,,,,,,,,,,,,,,,,,28181.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
AND,"(1975,1980]",1978,,,,,,,,,,,,,,,,,,,,,,33834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976
AND,"(1980,1985]",1983,,,,,,,,,,,,,,,,,,,,,,40957.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981
AND,"(1985,1990]",1988,,,,,,,,,,,,,,,,,,,,,,50472.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986
AND,"(1990,1995]",1993,,,,,,,,,,,,,,,,,,,,,,60611.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991
AND,"(1995,2000]",1998,,,,,,,,,,,,,,,,,,,,,,64517.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996
AND,"(2000,2005]",2003,,,,,,,,,,,,,,,,,,,,,,73136.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001
AND,"(2005,2010]",2008,,,,,,,,,,,,,,,,,,,,,,83290.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006
AND,"(2010,2015]",2013,,,,,,,,,,,,,,,,,,,,,,80834.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011
AND,"(2015,2020]",2017.5,,,,,,,,,,,,,,,,,,,,,,77101.3333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.5
ARB,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
ARB,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961
ARB,"(1965,1970]",1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966
ARB,"(1970,1975]",1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
ARB,"(1975,1980]",1978,,,,,,,,,,,,,,,,,,,,,,,,,,,3837.24575937413,-0.264388481704376,,,,,,,,,,,,,,,,,,,,,,,,1976
ARB,"(1980,1985]",1983,,,,,,,,,,,,,,,,,,,,,,,,,,,3675.66113325406,-0.222021357977177,,,,,,,,,,,,,,,,,,,,,,,,1981
ARB,"(1985,1990]",1988,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.63671943593,-0.447513610699337,,,,,,,,,,,,,,,,,,,,,,,,1986
ARB,"(1990,1995]",1993,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.25099120284,-0.499346428792999,,,,,,,,,,,,,,,,,,,,,,,,1991
ARB,"(1995,2000]",1998,,,,,,,,,,,,,,,,,,,,,,,,,,,748.37872921789,-0.590099313468861,,,,,,,,,,,,,,,,,,,,,,,,1996
ARB,"(2000,2005]",2003,,,,,,,,,,,,,,,,,,,,,,,,,,,896.83121394139,-0.605708622036756,,,,,,,,,,,,,,,,,,,,,,,,2001
ARB,"(2005,2010]",2008,,,,,,,,,,,,,,,,,,,,,,,,,,,1288.46707704951,-0.562904394119073,,,,,,,,,,,,,,,,,,,,,,,,2006
ARB,"(2010,2015]",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.70558127819,-0.570282853190291,,,,,,,,,,,,,,,,,,,,,,,,2011
ARB,"(2015,2020]",2016.5,,,,,,,,,,,,,,,,,,,,,,,,,,,791.805649281789,-0.579306110543204,,,,,,,,,,,,,,,,,,,,,,,,2014.5
ARE,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,,,,,92418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
ARE,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,,,,,125188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961
ARE,"(1965,1970]",1968,60616.16796875,1.37665104866028,39.5760506391525,257.394593444347,5.55061029045171,-1.44604863479655,,,,,,,,,,,,,,,,189998.8,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,1966
ARE,"(1970,1975]",1973,74805.84921875,1.44251897335052,47.0787245035172,190.405178601989,5.23572216223942,-0.928615425153295,-8.51023253317921,17.1208531465967,55.0905609130859,44.9341621398926,61.2135734558106,77.7543792724609,71.2930297851563,81.4415054321289,33.320198059082,21.250524520874,40.9856567382813,,,,,403764.2,,,,,,,,,,29,0,5940.33333333333,,,,,,,,,,,,,,,43.2788,,,1971
ARE,"(1975,1980]",1978,166508.8375,1.56463270187378,56.8500679731369,193.068335373415,5.25081666529661,-0.178638407069465,1.31548135418482,12.6303280452365,56.0862884521484,48.0338287353516,60.9405975341797,76.7504425048828,69.2775024414063,81.0140075683594,36.2388671875,28.9513265609741,40.8672004699707,,,,,832006.4,,,,,,,,2.34670782089233,1,254.4,765.4,18135.8,409.23,,,,,,,,,,,,,,55.1558,,,1976
ARE,"(1980,1985]",1983,217266.146875,1.72726187705994,42.9570299386978,175.239400274535,5.15369347582863,0.223965951104543,-11.9312544107517,5.77099752285127,58.9975242614746,54.8634506225586,61.4762588500977,71.6208023071289,61.0260124206543,77.6452209472656,46.848934173584,49.3025894165039,45.307300567627,,,,,1230002,,,,,,,,2.34670782089233,1,534,9039.6,59554.4,519.566,15.414,534.98,,,,,,,,,,,,131.321568,,,1981
ARE,"(1985,1990]",1988,169179.85625,1.92373602390289,41.4750212430954,101.58467990461,4.6167189455284,0.503992591205588,-4.11424215766804,5.81219397796292,60.1876091003418,59.7675033569336,60.4378929138184,69.2967971801758,59.7022842407227,74.7434341430664,51.4620429992676,59.8373397827148,46.1323539733887,,,,,1632219,,,,,,,,2.34670782089233,1,773.6,32330.4,101697.8,735.442,41.05,800.5775,,,,,,,,,,,,246.98204,,,1986
ARE,"(1990,1995]",1993,186754.2875,2.20278930664063,38.3540004491806,85.2837387513704,4.43708910123426,0.789265898417916,-7.33166934638101,5.49872645307919,62.5262451171875,63.0939781188965,62.1843299865723,72.9042892456055,73.0334075927734,72.8307373046875,52.5596054077148,54.1599411010742,51.5379211425781,,,,,2174531.6,,,,,,,,2.34670782089233,1,1535,48987.2,125403.2,1226.422,298.63,1525.052,,,,,,,,,,,,208.65036,,,1991
ARE,"(1995,2000]",1998,226979.59375,2.50660357475281,34.5391273498535,79.5075469998062,4.37400003090204,1.04486641870489,2.14848939324707,5.06716871296523,68.6837097167969,66.1263214111328,70.2043937683106,82.7174987792969,81.0472290039063,83.6704940795899,55.0958389282227,52.4490341186523,56.7382904052735,,,,,2824759.6,,,,,,,,2.34670782089233,1,3281,105410,205047,1915.908,1311.62,3227.528,8.15,8.89,9.71,,,72.28,30,76.8,8.89,9.71,,255.12438,,,1996
ARE,"(2000,2005]",2003,323859.375,2.66498327255249,30.9650313854218,83.9754075305112,4.43003807895822,1.34117030672878,0.175460399597505,7.45277286206555,75.0649063110352,74.1030075073242,75.636264038086,89.4334686279297,87.8417373657227,90.3467193603516,61.2539512634277,61.78017578125,60.9258094787598,,104.282378481491,57.1477626268996,47.1346158545914,3830044.6,78145566780.1225,129525544250.511,63971409121.8516,100107904185.16,,,,2.34670782089233,1,17593.6,135077,291454.2,11064.232,4732.508,15796.74,8.144,8.576,9.262,,95.691223489,70.86,50,77,8.576,9.262,95.691223489,247.2771,,,2001
ARE,"(2005,2010]",2008,511636.4,2.71106395721436,35.1342993974686,76.9513520627649,4.32789802255416,1.9072083163006,-7.85150903336458,11.8222768449878,83.6907928466797,85.8255126953125,82.3701919555664,90.7071853637695,95.0781448364258,88.3027053833008,77.2179382324219,78.3388305664063,76.4376770019531,4.8964793301521,140.424368534371,76.3551039655281,64.0692645688427,7005171.8,205643824642.614,219390309113.683,172905922396.188,210191872392.104,,,,2.34670782089233,1,115561.2,274892.2,739161.8,52413.386,43072.524,95485.91,8.146,8.144,8.56,,96.2257171743333,63.88,31,78.8,8.144,8.56,96.1599446862,286.24414,,,2006
ARE,"(2010,2015]",2013,645049.55,2.7271050453186,29.1815376281738,71.9543677171371,4.27421324027831,2.19269364584188,2.44443493867964,2.03013300562504,85.5535186767578,87.7743606567383,84.1345520019531,91.1987030029297,98.0778121948242,87.416064453125,80.4793380737305,79.9559036254883,80.8530395507813,1.81139372000873,164.980974033986,98.2604331335392,66.7205409004466,9152671.6,369249121851.6,333249515022.035,250479183117.767,244938991925.17,,,,2.34670782089233,1,153733,285828,837559,90671.932,73096.47,163768.402,8.224,8.226,8.458,,96.4690233099,70.4,36,82.54,8.226,8.458,96.4690233099,272.6187,,,2011
ARE,"(2015,2020]",2017.5,611380.90625,2.73848438262939,35.1633235812187,65.4942110675048,4.18196175355137,2.23373331331954,-1.48104652136811,1.32505879602207,86.2349319458008,90.236988067627,83.6584167480469,90.2797698974609,98.2591857910156,85.8503341674805,82.6049194335938,84.1590270996094,81.466495513916,2.21764922124595,172.41808064195,98.8478926989895,73.5701879429609,9493047.33333333,377808032675.29,390059176149.025,280925799863.853,267364093330.491,,,,2.34670782089233,1,,,,129944.22,124823.856666667,254768.076666667,8.14,8.135,8.19,,95.8711725396667,76.175,41.25,83.75,8.135,8.19,95.8711725396667,,,,2015.5
ARG,"(1955,1960]",1960,58812.7734375,1.95386576652527,15.2824372053146,2.85149333712363,1.04784283499017,3.02651623165387,5.69242826793304,1.63760002078379,,,,,,,,,,,15.2080960873797,7.60404910825644,7.60404697912324,20481779,,5743773673.33283,,6275715028.61355,,,,,,,,,,,,,,,,,,,,,,,,81.25,100,1960
ARG,"(1960,1965]",1963,63049.39453125,1.98730363845825,13.7727291882038,2.91395288640998,1.06850621637573,3.07367343846904,2.03578597134342,1.55521311355359,,,,,,,,,,,12.6700422570817,6.07336679977093,6.59667545731077,21488661,1444561635.69491,6868079927.65984,1584298445.69385,6845905545.76852,,,,,,,,,,,,,,,,,,,,,,,,66.25,85,1961
ARG,"(1965,1970]",1968,78708.7203125,2.04886083602905,13.5456684231758,3.37691738019452,1.21562226308003,3.1475645053292,2.68999853650354,1.45307516674621,31.0706005096436,13.6379776000977,48.5032272338867,29.2435665130615,15.153995513916,43.333137512207,32.8976440429688,12.1219615936279,53.6733245849609,,11.8316602778673,6.52664941303158,5.3050108648357,23177868.6,1841288007.44198,9017967673.77386,1513010721.46632,6979870965.60416,,,,0.627759397029877,0.596799433231354,1782,0,9099,,,,,,,,,,,,,,,27.08372307,66.25,77.5,1966
ARG,"(1970,1975]",1973,95037.925,2.13991804122925,15.6799301505089,3.76732200083296,1.32604092513424,3.22714727052227,1.02137773968934,1.67477055948288,26.6184616088867,13.473822593689,39.7631042480469,30.0502174377441,16.7672981262207,43.333137512207,23.1867160797119,10.1803497314453,36.1930824279785,,12.9934609553561,6.70885780756608,6.28460314779007,25059458.4,3310810808.83339,9635356471.93648,3053138110.11626,7597757554.57841,,,,-1.60898697376251,0.0721430175006389,1807.8,0,11414.8,,,,0.74,,,,,,,,,,,23.314517976,23.75,22.5,1971
ARG,"(1975,1980]",1978,106576.4015625,2.22339768409729,17.0493504405022,3.90450995665525,1.36180577702134,3.3061070636104,0.91312749943619,1.50619862320842,34.7788421630859,25.7814346313477,43.7762550354004,32.33415184021,22.0063579559326,42.6619422912598,37.2235416412354,29.5565120697022,44.8905693054199,,14.1498649333256,7.79451175904067,6.35535317428497,27070938,4711950457.35454,15552168029.8129,3976632935.69755,10671362712.083,28.2392137772718,-0.885093448335114,123348.08689902,-0.496231472492218,0.333153533935547,2256.2,283.8,30989.4,2082.65,5970.41,8053.06,3.82,,,44.3561401367188,,,,,,,,39.980625534,65,27.5,1976
ARG,"(1980,1985]",1983,125772.84375,2.35136833190918,12.7846954762936,4.26495882162641,1.44906785870332,3.38279972197351,1.95751298443182,1.56188877684721,38.0726264953613,34.2038242340088,41.9414291381836,27.3571617126465,20.9933025360107,33.721021270752,48.7880920410156,47.4143478393555,50.1618385314941,,15.049588037141,8.89781131566031,6.15177672148066,29269696.4,7800913198.51997,17742321182.167,5334945688.59037,10538887808.3133,20.4332430845065,-0.904867233871409,126518.765828215,-0.996245685219765,0.21586903333664,4266.6,208.4,66529.8,3503.25,5866.502,9369.752,1.4,,,69.4512268066407,,,,,,,,74.302011108,42.5,20,1981
ARG,"(1985,1990]",1988,163643.040625,2.4852680683136,11.7818211019039,5.14256886293415,1.63632139204,3.45907659888737,4.71514187344187,1.48421210833956,36.10537109375,32.1582572937012,40.0524826049805,25.5140396118164,19.2322906494141,31.795788192749,46.6967010498047,45.0842254638672,48.3091766357422,,16.0614235971249,9.79694836634406,6.26447523078084,31663822.6,10896523733.3349,20716917389.8471,6972238889.17239,9199018195.43542,11.5031940385094,-0.928109107281407,99906.5973530462,-1.21001923084259,0.165725812315941,7025,1092.4,95434.2,6544.05,5990.154,12534.204,4.04,,,73.739998626709,,,,,,,,85.803405752,51.25,50,1986
ARG,"(1990,1995]",1993,294280.384375,2.5866765499115,16.0049557685852,8.60020363376713,2.13503651317636,3.52919849542278,13.321383046295,1.33831564421318,42.2480155944824,29.2989967346191,55.1970336914063,28.7465812683105,17.4030792236328,40.0900833129883,55.7494514465332,41.1949165344238,70.3039833068848,,16.5225910300799,7.67858826791495,8.84400276216501,33961855.8,18075588445.6007,28326678500.5508,21105146541.8823,25570956426.1072,16.9354290115303,-0.902242596639434,120400.271745712,0.462670493125916,0.558075815439224,21453.2,9275.6,178627,19353.182,8273.6,27626.782,8.42,8.54,7.31,89.7900009155273,88.7966777105,68,70,58.4,8.54,7.31,88.7966777105,70.726346588,95,85,1991
ARG,"(1995,2000]",1998,488773.96875,2.64208846092224,19.3377441167831,13.4945777165261,2.60143968671143,3.59004029054125,3.2517835274831,1.14539130058104,51.2010688781738,38.6089424133301,63.7931938171387,29.9034408569336,19.1730926513672,40.6337913513184,72.4986938476563,58.0447929382324,86.9525924682617,,22.4395729925517,10.4437157133064,11.9958572792453,36061053.4,29906598080,45798341245.0887,34412449200,42491909749.2082,27.3361877507179,-0.870809076283182,120011.769248951,1.56906633377075,0.817594599723816,60885.8,18006.6,324998.6,50578.722,17600.322,68179.044,7.45,7.62,6.95,89.4399993896484,86.302205815,71.9,70,60.64,7.988,7.094,86.302205815,105.303187544,100,100,1996
ARG,"(2000,2005]",2003,434882.7,2.73562593460083,15.2999332547188,11.3454665389014,2.42581484148164,3.64556244010006,-0.329232739308223,1.09631378658315,49.3417694091797,52.0398406982422,46.643701171875,29.9816207885742,29.6310546875,30.3321849822998,68.7019203186035,74.4486259460449,62.9552177429199,,37.0987289841578,22.5972088331938,14.501520150964,38086034.4,35479742142.5727,57109363911.7605,24314302871.605,31234494742.8471,30.1349320589089,-0.849577641309837,124321.582801096,-0.568698593974113,0.316155475378037,68649.4,9826.2,330471.2,55711.602,21708.738,77420.34,6.834,6.866,6.368,86.8078598022461,89.2344318017,59.24,58,57.96,6.866,6.368,89.2344318017,197.30764466,62.5,43.75,2001
ARG,"(2005,2010]",2008,596016.4,2.81350255012512,16.6598334908485,14.7485452133019,2.68945863370566,3.69840089385452,4.71912617619509,1.0346543632448,42.6456909179688,44.6244667053223,40.6669136047363,28.2085178375244,28.86774559021,27.5492904663086,57.0828620910645,60.3811904907227,53.7845359802246,,38.1618928077164,21.249030751879,16.9128620558374,40065114.8,68763575639.7858,75343997157.3167,55114222199.4308,55869084603.5885,37.3976784276262,-0.821772378520391,186747.262481451,-0.847683548927307,0.250716120004654,97049.4,15650.2,388657.4,73027.742,28418.55,101446.292,6.542,6.542,5.966,,91.2121117855,53.02,49,67.58,6.542,5.966,91.2121117855,92.784776312,,,2006
ARG,"(2010,2015]",2013,710832.7125,2.91662364006042,15.2170947194099,16.7144138221962,2.81607986783806,3.75030374526604,0.709926812249604,1.03701643081402,33.0455913543701,35.7287086486816,30.3624748229981,24.8150260925293,24.7156555175781,24.9143966674805,41.2761596679688,46.7417633056641,35.8105541229248,,29.1919292215971,14.8830745271216,14.3088546944755,42199832.4,81329582472.3144,76542236243.099,78369922178.0238,78524517768.4631,31.4883531140731,-0.839525068485155,206759.261344822,-1.70277779102325,0.0501432240009308,121240,13808,463899,89765.444,34670.048,124435.492,4.128,4.124,5.256,,91.0080258401,47.02,37,68.48,4.124,5.256,91.0080258401,71.3680534375,,,2011
ARG,"(2015,2020]",2017.5,717158.28125,3.02032613754272,14.5655766129494,16.2762223510136,2.7896367857743,3.78552345805045,0.160134368689602,0.973102779145263,37.0173988342285,36.6907138824463,37.3440799713135,29.2853937149048,23.5422172546387,35.028567314148,44.7494010925293,49.8392105102539,39.6595897674561,,27.339221945513,12.6834447006597,14.6557772448533,44043227,72113111685.822,74289330531.2928,83618154597.2957,87257199743.9999,24.7485450255873,-0.856782104346798,,0.05573707818985,0.462624572217465,,,,76117.3166666667,41000.0433333333,117117.36,6.515,6.515,5.68,,89.6182631686667,49.675,47.5,68.6,6.515,5.68,89.6182631686667,,,,2015.5
ARM,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,,,,,1874121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
ARM,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,,,,,2076983.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961
ARM,"(1965,1970]",1968,,,,,,,,,,,,,,,,,,,,,,2400860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966
ARM,"(1970,1975]",1973,,,,,,,,,,,,,,,,,,,,,,2711497.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
ARM,"(1975,1980]",1978,,,,,,,,,,,,,,,,,,,,,,2996048.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976
ARM,"(1980,1985]",1983,,,,,,,,,,,,,,,,,,,,,,3240383.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981
ARM,"(1985,1990]",1988,22040.22265625,2.94858050346375,27.2851526737213,6.2292804547666,1.8292608293019,1.26360825730248,,,,,,,,,,,,,81.3357185450209,35.0029815146094,46.3327370304115,3484703,789960888.429774,,1045655213.47519,,,,,,,,,,,,,,,,,,,,,,,,,,,1986
ARM,"(1990,1995]",1993,11981.2197265625,2.9920702457428,11.6555976122618,3.53506796605783,1.22125776323726,1.21218536530279,-6.74225956490918,-1.90105471181191,37.5595684051514,20.0750150680542,55.0441207885742,40.6501956939697,22.1662017822266,59.1341888427735,34.4689422607422,17.983829498291,50.9540542602539,1774.85538444876,101.691996508727,38.2082158903663,63.4837806183608,3362439.6,557078167.857652,938059619.853764,925497152.807535,2234285419.54916,0.99207640250597,-0.633429433814897,81713.7512157541,,,,,,42.21,,,,,,,,,,,,,,,,,1991
ARM,"(1995,2000]",1998,10033.758984375,3.06755285263062,12.2860600054264,3.22346309400475,1.16933731185465,1.13575650563856,4.20836259403957,-0.940243773703204,61.9592750549316,57.3967498779297,66.5217971801758,63.9544128417969,60.7980186462402,67.1108047485352,59.9641349792481,53.9954826354981,65.9327865600586,8.23435961544285,74.8197510935292,21.329959786926,53.4897913066031,3113722,378660453.791745,714073896.727854,947086727.296796,1968547013.22812,1.88863289246753,-0.460523930347168,136817.259459426,1.5928323507309,0.823169213533402,286.8,1.4,1698.4,244.988,0.01,513.11,,,,96.7880802154541,,51.58,34,75.8,,,,62.303336336,,,1996
ARM,"(2000,2005]",2003,13523.39375,3.09805908203125,16.3945958018303,4.48773806718061,1.4912549985935,1.10417925832414,9.23302664921965,-0.583952048403051,66.6591430664063,65.1298004150391,68.1884948730469,67.8606307983398,68.6294570922852,67.0917984008789,65.4576690673828,61.6301460266113,69.2851943969727,3.30553933349767,75.364896724958,29.1043395754418,46.2605571495162,3016917.2,922996718.616157,1717582690.40523,1445594464.78779,2995247168.98428,2.72480991192586,-0.497041913864943,191214.943648869,2.34670782089233,1,881.2,7.4,3337.6,896.334,1.754,898.088,7.19,7.45,6.695,97.800553894043,97.6551895155,68.36,70,79.92,7.45,6.695,97.6545342812,66.543061064,,,2001
ARM,"(2005,2010]",2008,21496.860546875,3.10579805374146,18.9265534281731,7.38538574276486,1.99510817327922,1.06917821178339,8.28912190550529,-0.709791123871164,65.7118232727051,61.369401550293,70.0542465209961,64.8939437866211,59.0214874267578,70.7664001464844,66.5297027587891,63.717317199707,69.3420928955078,5.56655981722932,60.2549366680202,18.7792621612353,41.4756745067849,2912790.8,1655916095.10194,1828984442.99346,3753407635.40726,4120838192.1015,2.94646185430621,-0.555900158224814,283706.889269218,2.34670782089233,1,3192.6,11.2,9959.2,3249.628,75.256,3324.884,7.542,7.54,7.418,,97.4038505318,69.64,69,83.62,7.54,7.418,97.4038505318,64.831638338,,,2006
ARM,"(2010,2015]",2013,27254.47734375,3.11943769454956,11.5520176291466,9.41444726388417,2.24205766982245,1.06291478115657,2.5090805059203,0.273647422236927,69.2861450195313,69.3179428100586,69.2543441772461,70.020036315918,67.9093597412109,72.1307083129883,68.5522506713867,70.7265243530274,66.3779823303223,4.54213916471444,74.1677519574757,27.5951674030147,46.5725845544609,2899261.4,2988872964.30791,2597726987.27624,5036545784.9572,3827766408.62475,3.60113971989732,-0.529492918231328,313173.554980974,2.34670782089233,1,5476,12,16690,4914.044,357.838,5271.882,7.884,7.884,7.864,,97.0113323899,68.78,74,85.44,7.884,7.864,97.0113323899,109.099533075,,,2011
ARM,"(2015,2020]",2017.5,28638.2197265625,3.12906932830811,10.576456785202,9.78165359231597,2.27966910690801,1.07419375914742,4.41332755127364,0.230871828600721,68.9585266113281,71.2841606140137,66.6329002380371,70.5050582885742,69.6595916748047,71.350513458252,67.4120025634766,72.9087257385254,61.9152774810791,0.695393176607827,84.6789944337431,36.094672737899,48.584321695844,2944243.66666667,4166497937.11213,3967223763.11229,5622085238.48508,4297704372.07567,3.91403833578932,-0.572691893011917,,1.64017581939697,0.834274232387543,,,,4965.79333333333,587.946666666667,5553.74,8.18,8.185,7.95,,97.1271352385,68.425,77.5,81.65,8.185,7.95,97.1271352385,,,,2015.5
ASM,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,,,,,20123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
ASM,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,,,,,22083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961
ASM,"(1965,1970]",1968,,,,,,,,,,,,,,,,,,,,,,25953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966
ASM,"(1970,1975]",1973,,,,,,,,,,,,,,,,,,,,,,29059.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
ASM,"(1975,1980]",1978,,,,,,,,,,,,,,,,,,,,,,31410.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976
ASM,"(1980,1985]",1983,,,,,,,,,,,,,,,,,,,,,,36509.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981
ASM,"(1985,1990]",1988,,,,,,,,,,,,,,,,,,,,,,44288.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986
ASM,"(1990,1995]",1993,,,,,,,,,,,,,,,,,,,,,,50971.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991
ASM,"(1995,2000]",1998,,,,,,,,,,,,,,,,,,,,,,56095.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996
ASM,"(2000,2005]",2003,,,,,,,,,,,,,,,,,,,209.221292424641,96.74284446047,112.478447964172,59264.2,497250000,621493273.542601,577750000,790281376.518219,,,,,,,,,,,,,,,,,,,,,,,,,,2001
ASM,"(2005,2010]",2008,,,,,,,,,,,,,,,,,,,201.70795657482,90.426731857884,111.281224716936,57545.2,5.07e+08,489359641.255605,620400000,644617408.906883,,,,,,,,,,,,,,,,,,,,,,,,,,2006
ASM,"(2010,2015]",2013,,,,,,,,,,,,,,,,,,,167.599407252644,67.0912348200558,100.508172432588,55748.4,425400000,343433183.856502,6.36e+08,555914574.898785,,,,,,,,,,,,,,,,,,,,,,,,,,2011
ASM,"(2015,2020]",2017.5,,,,,,,,,,,,,,,,,,,164.526967018104,64.8305374799209,99.6964295381829,55608.6666666667,4.09e+08,331082212.2571,627666666.666667,552580971.659919,,,,,,,,,,,,,,,,,,,,,,,,,,2015.5
ATG,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,,,,,54131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
ATG,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,,,,,56776.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961
